,Unnamed: 0,filename,frame,subset,dog,class_count,class_list
479,479,a7d0eb98-14117.jpg,14117,train,suna,4,pavement plant_horizontal plant_vertical building
480,480,ef722188-14256.jpg,14256,train,suna,9,person sky sky sky car bus plant_vertical pavement plant_vertical
481,481,0544d738-13819.jpg,13819,train,suna,6,person sky pavement plant_horizontal plant_vertical building
482,482,b8a36f34-13894.jpg,13894,train,suna,6,person sky pavement plant_horizontal building plant_vertical
483,483,6deaa29b-13963.jpg,13963,train,suna,5,person sky pavement plant_horizontal building
484,484,6b24243a-13674.jpg,13674,train,suna,6,person sky sky pavement plant_horizontal building
485,485,92130f25-13469.jpg,13469,train,suna,9,sky sky pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical building building
486,486,201a7524-13535.jpg,13535,train,suna,9,person sky pavement plant_horizontal plant_horizontal plant_horizontal building building plant_vertical
487,487,9343c5b3-13285.jpg,13285,train,suna,7,person sky pole plant_horizontal building plant_vertical plant_vertical
488,488,06b2cf4b-13155.jpg,13155,train,suna,11,sky sky pavement pole plant_horizontal plant_horizontal building building plant_vertical plant_vertical plant_vertical
489,489,9ea44eea-13240.jpg,13240,train,suna,8,person sky plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pavement
490,490,892a8b28-13084.jpg,13084,train,suna,9,person pavement sky sky plant_horizontal building plant_vertical plant_vertical plant_vertical
491,491,9aa6d4dc-12909.jpg,12909,train,suna,8,person sky sky plant_vertical plant_vertical pavement plant_horizontal building
492,492,b5b2e569-12876.jpg,12876,train,suna,8,person sky sky sky pavement plant_horizontal plant_vertical plant_vertical
493,493,3e4e3569-12775.jpg,12775,train,suna,10,person sky sculpture building building plant_vertical plant_vertical plant_horizontal plant_horizontal plant_horizontal
494,494,4be4cfe0-12707.jpg,12707,train,suna,7,person sky sky pavement plant_horizontal plant_vertical plant_vertical
495,495,f894e335-12521.jpg,12521,train,suna,7,person plant_horizontal pavement plant_vertical sky sky plant_vertical
496,496,e052deef-12419.jpg,12419,train,suna,6,person sky pavement pole plant_horizontal plant_vertical
497,497,0c039cc3-12481.jpg,12481,train,suna,7,person sky sky pavement plant_horizontal plant_vertical plant_vertical
498,498,061f91be-12261.jpg,12261,train,suna,9,person pavement sculpture pole plant_horizontal plant_horizontal building plant_vertical plant_vertical
499,499,0996734e-12342.jpg,12342,train,suna,7,person sky sky pavement pole plant_horizontal plant_vertical
500,500,6902091a-11911.jpg,11911,train,suna,10,sky sky sky pavement pole building plant_horizontal plant_vertical plant_vertical plant_vertical
501,501,b3ad0ad0-12060.jpg,12060,train,suna,14,sky sky pavement pole sculpture sculpture plant_horizontal plant_horizontal building building person plant_vertical plant_vertical plant_vertical
502,502,cdb70aa5-12167.jpg,12167,train,suna,10,person sky pavement pole sculpture building plant_horizontal plant_horizontal plant_vertical plant_vertical
503,503,affcb466-11743.jpg,11743,train,suna,9,sky sky pavement building plant_horizontal plant_horizontal plant_vertical plant_vertical pole
504,504,a77edf0d-11805.jpg,11805,train,suna,11,sky sky pavement pole plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sculpture
505,505,afd94723-11668.jpg,11668,train,suna,8,sky pavement plant_horizontal plant_horizontal plant_vertical plant_vertical building pole
506,506,5af65b5e-11626.jpg,11626,train,suna,6,pavement building plant_horizontal plant_horizontal plant_vertical plant_vertical
507,507,c6fe62c9-11509.jpg,11509,train,suna,8,sky pavement building plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical
508,508,80f77fdf-11176.jpg,11176,train,suna,7,sky sky pavement building plant_vertical plant_vertical plant_horizontal
509,509,533bf595-10899.jpg,10899,train,suna,11,person person person sky pavement building building plant_vertical plant_vertical plant_vertical plant_vertical
510,510,ae577d40-12781.jpg,12781,train,daisy,8,pavement plant_horizontal plant_horizontal building plant_vertical building plant_vertical sky
511,511,00a302f4-7580.jpg,7580,train,daisy,5,pavement plant_horizontal plant_horizontal plant_vertical sky
512,512,15d7a888-1867.jpg,1867,train,daisy,9,person building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky
513,513,36fbc95c-9750.jpg,9750,train,daisy,6,pavement plant_horizontal plant_horizontal plant_vertical sky sky
514,514,1de54e9c-3756.jpg,3756,train,daisy,6,person plant_horizontal plant_horizontal plant_vertical pavement building
515,515,eb6676a5-7755.jpg,7755,train,daisy,5,pavement plant_horizontal plant_horizontal sky plant_vertical
516,516,d41d7908-7451.jpg,7451,train,daisy,7,construction building pavement plant_horizontal plant_horizontal plant_vertical sky
517,517,de60ef30-4004.jpg,4004,train,daisy,5,person pavement pavement plant_horizontal plant_vertical
518,518,8f23a900-7255.jpg,7255,train,daisy,12,pavement construction pole construction plant_horizontal plant_vertical plant_vertical building building building sky sky
519,519,52a093b1-3609.jpg,3609,train,daisy,8,person plant_horizontal plant_horizontal plant_horizontal pavement plant_vertical building building
520,520,e49996a2-7484.jpg,7484,train,daisy,9,construction plant_vertical plant_horizontal pavement building plant_vertical sky sky sky
521,521,7d9ef7d9-3344.jpg,3344,train,daisy,7,person pavement pavement plant_horizontal plant_horizontal plant_vertical building
522,522,791ba758-12646.jpg,12646,train,daisy,7,person pavement plant_horizontal building building plant_vertical sky
523,523,270988fe-14071.jpg,14071,train,daisy,8,person plant_vertical plant_vertical plant_vertical sky sky sky sky
524,524,921788cc-13018.jpg,13018,train,daisy,2,plant_horizontal plant_vertical
525,525,a3ca5e0d-12103.jpg,12103,train,daisy,4,pavement plant_horizontal building plant_vertical
526,526,5d7919e2-9991.jpg,9991,train,daisy,8,sign pole pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical sky
527,527,1efd3fe0-8296.jpg,8296,train,daisy,4,plant_horizontal pavement plant_vertical sky
528,528,e3ee572e-4667.jpg,4667,train,daisy,8,pavement pavement building plant_horizontal plant_horizontal plant_horizontal sky plant_vertical
529,529,956b9317-8670.jpg,8670,train,daisy,3,plant_vertical building plant_horizontal
530,530,a4daba09-4629.jpg,4629,train,daisy,8,pole pavement building plant_horizontal plant_horizontal plant_vertical sky plant_vertical
531,531,28be285a-4588.jpg,4588,train,daisy,5,person plant_vertical building plant_horizontal plant_horizontal
532,532,093a7df1-6455.jpg,6455,train,daisy,1,plant_vertical
533,533,f733608e-6693.jpg,6693,train,daisy,1,plant_vertical
534,534,943c53f5-6341.jpg,6341,train,daisy,1,plant_vertical
535,535,66666eec-13880.jpg,13880,train,daisy,1,plant_horizontal
536,536,9e687197-12878.jpg,12878,train,daisy,2,plant_horizontal pavement
537,537,53e47fe5-12544.jpg,12544,train,daisy,1,plant_horizontal
538,538,db601b5b-12176.jpg,12176,train,daisy,2,plant_horizontal building
539,539,7dd4d679-8421.jpg,8421,train,daisy,1,plant_horizontal
540,540,a01ff4b1-8226.jpg,8226,train,daisy,1,plant_vertical
541,541,0fc46873-6812.jpg,6812,train,daisy,3,plant_vertical building sky
542,542,0f2879f5-4381.jpg,4381,train,daisy,4,pavement plant_horizontal building sky
543,543,1c410558-10323.jpg,10323,train,daisy,7,bench_chair pole pavement plant_horizontal plant_horizontal plant_vertical sky
544,544,02960e41-2314.jpg,2314,train,daisy,2,person pavement
545,545,e94f68ca-7287.jpg,7287,train,daisy,9,pavement pole construction plant_horizontal plant_horizontal plant_vertical plant_vertical building building
546,546,f70f99b3-11377.jpg,11377,train,daisy,8,pavement plant_horizontal plant_horizontal plant_vertical sky building building building
547,547,d9f29abc-8114.jpg,8114,train,daisy,1,plant_horizontal
548,548,06826201-9627.jpg,9627,train,daisy,4,pavement plant_vertical plant_horizontal sky
549,549,f3a015e2-12144.jpg,12144,train,daisy,1,plant_horizontal
550,550,2f9513e0-14625.jpg,14625,train,daisy,4,plant_horizontal plant_vertical sky sky
551,551,7442ab1e-6772.jpg,6772,train,daisy,3,plant_horizontal pavement plant_vertical
552,552,15aaeb0e-8366.jpg,8366,train,daisy,1,plant_horizontal
553,553,abcc5e73-13951.jpg,13951,train,daisy,1,plant_vertical
554,554,81cb9946-9136.jpg,9136,train,daisy,6,pavement sky sky plant_horizontal building plant_vertical
555,555,7aa8ec2b-9532.jpg,9532,train,daisy,4,pavement plant_horizontal sky plant_vertical
556,556,f1dc944e-4764.jpg,4764,train,daisy,9,pole pavement pavement plant_horizontal plant_horizontal sky plant_vertical building building
557,557,1f7a56a4-6415.jpg,6415,train,daisy,4,sculpture plant_horizontal pavement plant_vertical
558,558,5e47ab86-13371.jpg,13371,train,daisy,9,plant_horizontal sculpture plant_horizontal building sky sky pavement plant_vertical plant_vertical
559,559,143b1ddc-8941.jpg,8941,train,daisy,10,person pavement plant_horizontal sky sky plant_horizontal plant_vertical plant_horizontal plant_vertical plant_vertical
560,560,38166dc7-2935.jpg,2935,train,daisy,10,person building pavement plant_vertical plant_vertical plant_horizontal plant_horizontal plant_horizontal sky sky
561,561,5e6c98c7-11407.jpg,11407,train,daisy,12,building building pavement pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky plant_vertical sky
562,562,ffc699b4-10057.jpg,10057,train,daisy,4,pavement plant_horizontal sky plant_vertical
563,563,5cebeee4-7050.jpg,7050,train,daisy,6,sky pavement building pole sky plant_vertical
564,564,768796b6-4217.jpg,4217,train,daisy,8,person building pavement pavement plant_vertical plant_vertical plant_horizontal building
565,565,ec8cebfb-13587.jpg,13587,train,daisy,16,person plant_horizontal plant_horizontal pavement pavement person pole sky pole plant_vertical sky sky sky building sky building
566,566,a6c20b71-13339.jpg,13339,train,daisy,10,sign plant_horizontal sculpture pavement person person sky building building plant_vertical
567,567,cbcc81e9-12511.jpg,12511,train,daisy,9,person building plant_vertical plant_horizontal pavement plant_vertical sky sky plant_vertical
568,568,1c9ff70a-16010.jpg,16010,train,daisy,8,person plant_horizontal building building plant_vertical sky sky sky
569,569,4f1a5359-283.jpg,283,train,daisy,8,building person plant_vertical sky sky plant_vertical sky person
570,570,89000349-10937.jpg,10937,train,daisy,9,bench_chair bench_chair pavement plant_horizontal plant_horizontal plant_vertical person sky sky
571,571,dfec9407-7420.jpg,7420,train,daisy,9,pavement sky building building plant_vertical plant_vertical plant_horizontal construction plant_vertical
572,572,88caf275-7188.jpg,7188,train,daisy,12,plant_horizontal plant_horizontal plant_vertical building construction building plant_vertical sky sky sky sky pavement
573,573,7a521c13-8817.jpg,8817,train,daisy,11,person person person pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky building plant_vertical
574,574,b86dfaa7-7688.jpg,7688,train,daisy,6,pavement plant_horizontal building plant_horizontal plant_vertical sky
575,575,a254a857-7356.jpg,7356,train,daisy,16,pole pavement plant_horizontal construction plant_vertical building building building construction building construction plant_vertical building sky sky sky
576,576,97ea375a-15624.jpg,15624,train,daisy,2,plant_horizontal pavement
577,577,cd73c02e-16363.jpg,16363,train,daisy,3,plant_horizontal plant_vertical building
578,578,64971d09-22477.jpg,22477,train,suna,13,person car car car car car pavement plant_vertical building building plant_vertical sky sky
579,579,f95e9193-18135.jpg,18135,train,suna,7,sign pavement plant_horizontal plant_vertical plant_vertical sky sky
580,580,87823c03-20171.jpg,20171,train,suna,10,person car pavement plant_horizontal building plant_vertical building building pole sky
581,581,f8794a44-19055.jpg,19055,train,suna,9,plant_vertical plant_horizontal plant_vertical building pavement car pole building sky
582,582,87513c98-18377.jpg,18377,train,suna,9,car car pavement building plant_vertical plant_vertical building sky sky
583,583,216ee6d9-8619.jpg,8619,train,suna,7,bench_chair plant_horizontal plant_horizontal pavement building building plant_vertical
584,584,d723e207-45.jpg,45,train,suna,11,building person plant_horizontal pavement pavement plant_horizontal plant_vertical plant_vertical building plant_vertical sky
585,585,e44e44d3-9071.jpg,9071,train,suna,5,pavement plant_horizontal plant_horizontal plant_vertical building
586,586,4e0f00bb-20239.jpg,20239,train,suna,8,person pole pavement plant_vertical plant_horizontal plant_vertical building sky
587,587,5a2d6438-3789.jpg,3789,train,suna,19,bench_chair plant_horizontal plant_horizontal person plant_horizontal pavement plant_horizontal building pavement plant_horizontal pole building plant_vertical building building plant_horizontal plant_horizontal plant_vertical sky
588,588,b2ffa621-1767.jpg,1767,train,suna,18,plant_horizontal plant_horizontal plant_horizontal plant_horizontal pavement pavement bench_chair plant_horizontal plant_horizontal plant_horizontal pole plant_vertical building plant_vertical plant_vertical building sky person
589,589,ddc60608-21245.jpg,21245,train,suna,12,sign pavement plant_vertical building pole building plant_vertical car building building sky sky
590,590,cd1d611f-18837.jpg,18837,train,suna,12,pavement plant_horizontal plant_vertical building plant_horizontal plant_horizontal car car sky sky building sky
591,591,c362c9eb-4024.jpg,4024,train,suna,15,plant_horizontal plant_horizontal plant_horizontal pavement pavement pavement pavement plant_vertical building bench_chair building plant_vertical person building building
592,592,49e2e0a1-21490.jpg,21490,train,suna,16,person sign pole person pavement pavement plant_vertical building building plant_vertical car car car building plant_vertical sky
593,593,efada767-16171.jpg,16171,train,suna,10,plant_horizontal pavement plant_horizontal plant_vertical sky car plant_vertical pavement building sky
594,594,395f655a-21279.jpg,21279,train,suna,7,sign pavement building plant_vertical building plant_vertical sky
595,595,d883f5f5-20575.jpg,20575,train,suna,7,pavement plant_vertical person car car building sky
596,596,ecc8ddb5-21711.jpg,21711,train,suna,10,person pavement car car car plant_vertical plant_vertical building plant_vertical sky
597,597,d9dc67c2-23590.jpg,23590,train,suna,9,car car car plant_vertical building sign building plant_vertical pavement
598,598,11569ac2-20474.jpg,20474,train,suna,8,building person plant_vertical plant_horizontal car plant_vertical plant_vertical pavement
599,599,c2e8f95e-18942.jpg,18942,train,suna,9,plant_vertical plant_horizontal car person car car sky plant_horizontal pavement
600,600,d1ffb009-7924.jpg,7924,train,suna,8,construction plant_vertical plant_horizontal building pavement building plant_horizontal plant_vertical
601,601,ae765561-22604.jpg,22604,train,suna,15,pavement pavement person building plant_vertical car car pavement car car person building car sky sky
602,602,cdcb3c9c-19862.jpg,19862,train,suna,6,person plant_horizontal plant_vertical building pavement sky
603,603,d4bc18f1-18980.jpg,18980,train,suna,7,car car pavement plant_horizontal plant_vertical sky sky
604,604,27722368-4193.jpg,4193,train,suna,12,bench_chair plant_horizontal pavement person plant_horizontal plant_vertical sky pole plant_horizontal sky building building
605,605,370fd2c5-19932.jpg,19932,train,suna,3,pavement plant_horizontal plant_vertical
606,606,6d9597e4-7961.jpg,7961,train,suna,5,plant_horizontal plant_vertical pavement building construction
607,607,7e93770d-15591.jpg,15591,train,suna,12,person plant_horizontal pavement plant_vertical car car building building plant_vertical building sky sky
608,608,e724d9f1-20995.jpg,20995,train,suna,3,pavement plant_horizontal plant_vertical
609,609,b36627ae-8025.jpg,8025,train,suna,1,plant_vertical
610,610,a7e6f89e-25300.jpg,25300,test,kermit,10,pavement plant_vertical plant_vertical plant_horizontal plant_vertical building person car building sky
611,611,516de7b7-25259.jpg,25259,test,mixeddogs,11,person plant_vertical pavement pavement car building plant_horizontal plant_vertical car sky sky
612,612,fe10a45d-25434.jpg,25434,test,mixeddogs,11,pavement plant_horizontal sky sky building pole plant_vertical person building plant_vertical plant_vertical
613,613,3cdaccc0-19215.jpg,19215,test,kermit,9,pavement person person person sign bench_chair plant_horizontal pole building
614,614,d2506bda-19416.jpg,19416,test,kermit,8,pavement car plant_vertical bicycle plant_horizontal building sky sky
615,615,5e683c44-15638.jpg,15638,test,kermit,10,pavement plant_horizontal plant_horizontal plant_horizontal building building sculpture plant_vertical sky sky
616,616,94d865b4-19462.jpg,19462,test,kermit,8,pavement car bicycle plant_vertical building sky building plant_horizontal
617,617,d0787def-15493.jpg,15493,test,mixeddogs,11,pavement sculpture building plant_horizontal plant_vertical plant_horizontal plant_vertical sky plant_vertical pole sky
618,618,29fad22b-25671.jpg,25671,test,kermit,7,pavement person plant_vertical plant_horizontal building sky car
619,619,18290f83-25718.jpg,25718,test,kermit,15,pavement plant_vertical sign car pole sign plant_horizontal building plant_vertical sky sky building plant_horizontal car sky
620,620,5551ae36-19532.jpg,19532,test,mixeddogs,7,bicycle pavement plant_vertical sky person building car
621,621,c8abaec7-25189.jpg,25189,test,kermit,8,pavement car plant_horizontal plant_vertical building building sky sky
622,622,705e2bca-25793.jpg,25793,test,kermit,9,pavement plant_vertical plant_vertical car car car building sign sky
623,623,9ab4e2d9-25867.jpg,25867,test,kermit,9,pavement sign building sky sky plant_vertical car car plant_vertical
624,624,0ac55ee0-15228.jpg,15228,test,mixeddogs,8,pavement plant_horizontal plant_horizontal sculpture plant_vertical plant_vertical sky sky
625,625,38d2aa59-15093.jpg,15093,test,kermit,10,person person pavement plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky
626,626,fa49a9f4-12900.jpg,12900,test,kermit,10,pavement pole sculpture plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky
627,627,e0522bf5-12831.jpg,12831,test,mixeddogs,7,pavement plant_horizontal sculpture plant_vertical plant_vertical sky sky
628,628,ef2a5adf-12759.jpg,12759,test,kermit,6,pavement plant_horizontal plant_vertical sculpture sky sky
629,629,0c683ee4-11309.jpg,11309,test,kermit,10,pavement plant_vertical plant_vertical building plant_horizontal plant_horizontal building sky plant_horizontal pole
630,630,63aa3013-11390.jpg,11390,test,kermit,8,pavement building building plant_vertical sky plant_horizontal plant_horizontal plant_horizontal
631,631,2804eb89-11644.jpg,11644,test,kermit,5,plant_horizontal building pavement plant_vertical sky
632,632,1922f092-12462.jpg,12462,test,kermit,7,sign pavement pavement plant_horizontal plant_horizontal plant_vertical sky
633,633,f128a8db-12542.jpg,12542,test,kermit,5,pavement plant_horizontal plant_vertical sky sky
634,634,0003aba0-12664.jpg,12664,test,kermit,9,plant_horizontal pavement building plant_vertical pole sculpture sky sky plant_vertical
635,635,5686680e-11031.jpg,11031,test,kermit,11,person pavement building building building plant_horizontal plant_vertical sky plant_vertical plant_vertical plant_horizontal
636,636,89649328-8949.jpg,8949,test,kermit,7,sign pole pavement building plant_vertical plant_vertical sky
637,637,15e15116-8760.jpg,8760,test,kermit,7,person pavement plant_horizontal building plant_vertical sky plant_vertical
638,638,e6d06c79-6975.jpg,6975,test,kermit,6,person person building plant_horizontal pavement plant_vertical
639,639,abded718-12424.jpg,12424,test,kermit,7,pole building plant_horizontal pavement pavement plant_vertical sky
640,640,1b5d5928-6755.jpg,6755,test,kermit,3,plant_horizontal pavement building
641,641,2353f9d2-25633.jpg,25633,test,kermit,7,pavement plant_horizontal plant_vertical person building sky sky
642,642,ab0e578b-19357.jpg,19357,test,kermit,5,pavement building car plant_vertical sky
643,643,4c12fd0f-12705.jpg,12705,test,mixeddogs,0,
644,644,4f9028b5-10997.jpg,10997,test,mixeddogs,3,pavement plant_horizontal building
645,645,c81866a1-7287.jpg,7287,test,mixeddogs,5,pavement person plant_horizontal building plant_horizontal
646,646,12310864-7017.jpg,7017,test,kermit,7,pavement plant_horizontal plant_horizontal building person plant_vertical building
647,647,0d8253b3-24305.jpg,24305,test,suna,10,person pavement plant_horizontal building pavement plant_horizontal building building sky sky
648,648,e3fa9ce5-14980.jpg,14980,test,daisy,11,person plant_horizontal plant_vertical sky plant_horizontal pavement pole building plant_vertical sky sky
649,649,bde4ab07-24455.jpg,24455,test,suna,6,pavement plant_horizontal sculpture plant_vertical sky building
650,650,b7d61c4a-10200.jpg,10200,test,kermit,6,pavement bench_chair plant_horizontal plant_horizontal building plant_vertical
651,651,564eff8f-24490.jpg,24490,test,suna,10,pavement plant_horizontal plant_vertical pole bench_chair plant_vertical sculpture building building sky
652,652,3dbbf902-12075.jpg,12075,test,kermit,3,pavement person bicycle
653,653,1ecc6450-12028.jpg,12028,test,kermit,2,pavement building
654,654,cdad5e63-24611.jpg,24611,test,suna,11,pavement plant_horizontal plant_horizontal plant_horizontal building pole plant_vertical plant_vertical plant_vertical plant_vertical sky
655,655,90dc53d9-6471.jpg,6471,test,kermit,7,plant_horizontal plant_horizontal pavement person plant_vertical building sky
656,656,5c5c0b68-6398.jpg,6398,test,kermit,5,pavement plant_horizontal plant_vertical person plant_vertical
657,657,229544c7-6574.jpg,6574,test,kermit,2,pavement plant_horizontal
658,658,acfbcac3-10064.jpg,10064,test,kermit,6,plant_horizontal pavement bench_chair building plant_vertical sky
659,659,20e6b92f-9922.jpg,9922,test,kermit,6,plant_horizontal plant_horizontal pavement building plant_vertical sky
660,660,ff95b33a-9590.jpg,9590,test,mixeddogs,7,pavement plant_horizontal plant_horizontal plant_vertical sky building building
661,661,a8d4a6e4-9442.jpg,9442,test,kermit,8,pavement plant_horizontal plant_horizontal plant_vertical building building building sky
662,662,b9ff0aa4-9378.jpg,9378,test,kermit,5,person pavement pavement plant_horizontal sky
663,663,51b2e3dd-9260.jpg,9260,test,kermit,2,pavement plant_horizontal
664,664,9ba5ac12-6663.jpg,6663,test,mixeddogs,5,plant_horizontal pavement plant_vertical building sky
665,665,eabc1e33-9702.jpg,9702,test,kermit,7,pavement plant_horizontal plant_horizontal plant_vertical building building sky
666,666,f51f26f4-9784.jpg,9784,test,kermit,5,pavement plant_horizontal building plant_vertical sky
667,667,abe1d7dd-5634.jpg,5634,test,daisy,13,bicycle pavement plant_horizontal plant_horizontal building pole plant_vertical plant_vertical building building sky sky sky
668,668,d13ecb7b-5601.jpg,5601,test,daisy,11,pavement plant_horizontal bicycle plant_horizontal pole plant_horizontal plant_horizontal building plant_vertical sky sky
669,669,2c17c5f6-5545.jpg,5545,test,daisy,11,pavement plant_horizontal plant_horizontal building building plant_vertical plant_vertical bicycle sky building plant_horizontal
670,670,721b228b-5672.jpg,5672,test,mixeddogs,9,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky building
671,671,1885048e-5685.jpg,5685,test,kermit,1,pavement
672,672,a02fcee7-5754.jpg,5754,test,mixeddogs,6,pavement pavement building plant_horizontal plant_vertical sky
673,673,c62314c4-5834.jpg,5834,test,kermit,9,plant_horizontal building pavement plant_horizontal person building sky plant_vertical plant_vertical
674,674,71837550-5910.jpg,5910,test,kermit,7,pavement plant_horizontal plant_vertical plant_horizontal building person sky
675,675,954a8590-5512.jpg,5512,test,daisy,9,pavement plant_horizontal plant_horizontal building building plant_vertical plant_vertical bicycle sky
676,676,cc2d4327-5474.jpg,5474,test,kermit,9,plant_horizontal pole building building sky pavement person person plant_vertical
677,677,aef5a9de-5394.jpg,5394,test,daisy,5,pavement plant_vertical building plant_horizontal sky
678,678,9d62076e-5356.jpg,5356,test,daisy,7,person pavement plant_vertical plant_horizontal plant_horizontal building sky
679,679,8efbab8b-5951.jpg,5951,test,daisy,10,pavement person pole building plant_horizontal plant_horizontal plant_horizontal plant_vertical sky plant_vertical
680,680,4d6713ca-6033.jpg,6033,test,daisy,7,pavement plant_horizontal plant_horizontal building building sky plant_vertical
681,681,6de98b1f-6072.jpg,6072,test,mixeddogs,10,building plant_horizontal plant_vertical bicycle pavement building pole building plant_vertical sky
682,682,b0d4e972-6118.jpg,6118,test,mixeddogs,5,plant_horizontal pavement person plant_vertical sky
683,683,c3347f6a-5293.jpg,5293,test,mixeddogs,8,pavement bicycle building plant_horizontal plant_horizontal pole plant_vertical sky
684,684,84f4c65e-5153.jpg,5153,test,mixeddogs,10,plant_horizontal building plant_vertical plant_vertical building plant_vertical sky building building pavement
685,685,7733baa3-5056.jpg,5056,test,kermit,14,person person person pavement plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical building sky building
686,686,44ac4ae6-5024.jpg,5024,test,kermit,11,pavement person person person plant_horizontal building plant_vertical sky pole building plant_vertical
687,687,2c19e6e2-5190.jpg,5190,test,kermit,10,pavement bicycle person person person building plant_horizontal plant_horizontal plant_vertical sky
688,688,99f6e0ca-4984.jpg,4984,test,kermit,8,person pavement plant_horizontal building plant_vertical plant_vertical plant_vertical sky
689,689,1d541b49-4951.jpg,4951,test,mixeddogs,8,pavement plant_horizontal plant_horizontal pole building building plant_vertical sky
690,690,80a79e00-4921.jpg,4921,test,daisy,9,pavement plant_horizontal plant_horizontal plant_horizontal pole building building plant_vertical sky
691,691,5149d809-4882.jpg,4882,test,daisy,8,plant_horizontal pavement pole building building plant_horizontal plant_vertical sky
692,692,7abb8b94-5245.jpg,5245,test,daisy,7,person plant_horizontal pavement plant_vertical sky sky plant_vertical
693,693,26a90a31-5288.jpg,5288,test,daisy,10,person plant_horizontal pavement plant_vertical plant_vertical plant_vertical sky sky sky sky
694,694,4f4d4c70-4848.jpg,4848,test,kermit,12,plant_horizontal plant_horizontal plant_vertical building building plant_vertical sky sky sky pavement pavement plant_vertical
695,695,b703ba48-4796.jpg,4796,test,kermit,12,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical building building plant_vertical sky sky building plant_vertical
696,696,5b538d5f-4669.jpg,4669,test,kermit,5,pavement plant_horizontal plant_horizontal building plant_vertical
697,697,014f6188-4595.jpg,4595,test,kermit,2,pole plant_horizontal
698,698,b731bd87-4453.jpg,4453,test,kermit,2,plant_horizontal pole
699,699,9ff25e67-4330.jpg,4330,test,kermit,2,pole plant_horizontal
700,700,fbe63ae8-4234.jpg,4234,test,kermit,2,pole plant_horizontal
701,701,54ee0aaa-4126.jpg,4126,test,kermit,12,pavement plant_horizontal plant_horizontal plant_horizontal building plant_vertical building plant_vertical pavement plant_vertical pole sky
702,702,413bd7cd-4013.jpg,4013,test,kermit,7,pavement plant_horizontal building bicycle sky plant_vertical pavement
703,703,b8efbdf3-3916.jpg,3916,test,kermit,10,pavement bicycle pole plant_horizontal building building plant_horizontal plant_vertical sky sky
704,704,71650f3b-3764.jpg,3764,test,kermit,6,pavement plant_horizontal plant_horizontal plant_vertical building sky
705,705,21709407-3673.jpg,3673,test,suna,9,person building plant_horizontal plant_horizontal building plant_horizontal pavement plant_vertical sky
706,706,88b1ae22-3627.jpg,3627,test,kermit,10,plant_horizontal plant_horizontal plant_horizontal pole building building plant_vertical pavement pavement sky
707,707,56bb3259-3567.jpg,3567,test,suna,17,plant_horizontal plant_horizontal plant_horizontal plant_horizontal pole pole bench_chair pavement pavement pavement building person plant_vertical plant_vertical sky person person
708,708,ceb8e335-3529.jpg,3529,test,kermit,6,pavement plant_horizontal plant_horizontal plant_vertical building sky
709,709,03d86162-3498.jpg,3498,test,kermit,5,pavement plant_horizontal plant_horizontal plant_vertical sky
710,710,fa8f0d05-3458.jpg,3458,test,kermit,2,plant_horizontal pavement
711,711,1bbeaf7b-3400.jpg,3400,test,suna,14,plant_horizontal plant_horizontal plant_horizontal pole pole plant_vertical pavement pavement plant_vertical bench_chair person building building sky
712,712,d4940c5c-3366.jpg,3366,test,suna,15,plant_horizontal pavement pavement pavement plant_horizontal plant_horizontal pole pole plant_vertical plant_vertical building building sky person bench_chair
713,713,5c5d4e93-3322.jpg,3322,test,kermit,10,person pavement pavement plant_horizontal plant_horizontal plant_horizontal building building plant_vertical sky
714,714,9a4004ec-3291.jpg,3291,test,kermit,13,person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal building plant_vertical plant_vertical pavement pavement pavement
715,715,6a8709df-3225.jpg,3225,test,kermit,9,plant_horizontal plant_horizontal plant_horizontal pavement pavement building person plant_vertical plant_vertical
716,716,0fc93abc-775.jpg,775,test,mixeddogs,9,person building plant_horizontal pavement pavement plant_vertical building pole plant_horizontal
717,717,337c5fb1-3148.jpg,3148,test,kermit,11,plant_horizontal pavement person pavement plant_horizontal building plant_vertical plant_horizontal plant_vertical sky pole
718,718,1c854da2-3118.jpg,3118,test,kermit,9,plant_horizontal pavement person building plant_vertical plant_horizontal plant_horizontal sky pole
719,719,e8246868-3072.jpg,3072,test,suna,14,person plant_horizontal plant_horizontal pole pole plant_vertical plant_vertical plant_horizontal plant_horizontal pavement pavement pavement building building
