,/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
810,BDL037_Suna_EyeTracking_Walk2_Render.mov,810,fixation,13599,453833.333333,454001.666667,168.333333,453498.333333,00:07:33.86700,58.76,34.79,-1000.0,-1000.0,,,,building building pavement person plant_vertical plant_vertical sky sky,person: 0.7899590163934426 sky: 0.20901639344262296 background: 0.0010245901639344263,person: 0.7907692307692308 sky: 0.20923076923076922,0.6175716145833333,person:0.172470703125 pavement:0.18058268229166666 plant_vertical:0.064443359375 sky:0.037014973958333336 building:0.20181640625
811,BDL037_Suna_EyeTracking_Walk2_Render.mov,811,fixation,13603,454001.666667,454101.666667,100.0,453633.333333,00:07:34.00200,107.54,165.78,-1000.0,-1000.0,,,,building building building car pavement person plant_horizontal plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.843798828125,person:0.18152018229166667 plant_vertical:0.03919270833333333 pavement:0.282939453125 building:0.20883789062500002 sky:0.041409505208333336 car:0.016373697916666666 plant_horizontal:0.16788736979166666
812,BDL037_Suna_EyeTracking_Walk2_Render.mov,812,fixation,13611,454235.0,454401.666667,166.666667,453900.0,00:07:34.26800,100.3,160.34,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical,person: 1.0 background: 0.0,person: 1.0,0.7584505208333333,person:0.19920572916666668 plant_horizontal:0.18707356770833333 plant_vertical:0.05162109375 pavement:0.17320638020833334 building:0.21329427083333333
813,BDL037_Suna_EyeTracking_Walk2_Render.mov,813,fixation,13642,454801.666667,455870.0,1068.333333,454935.0,00:07:35.30300,74.26,38.41,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical plant_vertical sky,person: 0.1910828025477707 sky: 0.8089171974522293 background: 0.0,person: 0.1910828025477707 sky: 0.8089171974522293,0.7998014322916667,plant_horizontal:0.218193359375 person:0.16927734375 building:0.2667317708333333 plant_vertical:0.08688151041666667 pavement:0.04537760416666667 sky:0.053479817708333335
814,BDL037_Suna_EyeTracking_Walk2_Render.mov,814,fixation,13674,456170.0,456671.666667,501.666667,456001.666667,00:07:36.37000,98.87,155.71,-1000.0,-1000.0,,,,building pavement person plant_horizontal sky sky,person: 1.0 background: 0.0,person: 1.0,0.8431119791666667,person:0.19724283854166666 sky:0.021165364583333336 building:0.3083984375 plant_horizontal:0.24425455729166667 pavement:0.14636067708333333
815,BDL037_Suna_EyeTracking_Walk2_Render.mov,815,fixation,13697,457105.0,457271.666667,166.666667,456770.0,00:07:37.13800,122.17,170.2,-1000.0,-1000.0,,,,bench_chair building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical,building: 1.0 background: 0.0,building: 1.0,0.7269986979166667,person:0.04849609375 plant_horizontal:0.051194661458333325 building:0.20925455729166667 pavement:0.406513671875 bench_chair:0.010231119791666667 plant_vertical:0.028356119791666665
816,BDL037_Suna_EyeTracking_Walk2_Render.mov,816,fixation,13705,457371.666667,457538.333333,166.666667,457036.666667,00:07:37.40500,102.29,169.39,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical sky,person: 0.6782902137232846 background: 0.3217097862767154,person: 1.0,0.8048763020833334,person:0.15643880208333333 plant_vertical:0.041100260416666666 building:0.27046549479166665 pavement:0.18878580729166666 plant_horizontal:0.14633138020833333 sky:0.03400716145833333
817,BDL037_Suna_EyeTracking_Walk2_Render.mov,817,fixation,13723,457705.0,458406.666667,701.666667,457638.333333,00:07:38.00700,102.23,177.34,-1000.0,-1000.0,,,,building building pavement pavement person plant_vertical plant_vertical sky,person: 0.9715846994535519 building: 0.02841530054644809 background: 0.0,person: 0.9715846994535519 building: 0.02841530054644809,0.6866341145833333,person:0.15939453125 plant_vertical:0.06869791666666666 sky:0.05765625 pavement:0.19905598958333331 building:0.22913736979166666
818,BDL037_Suna_EyeTracking_Walk2_Render.mov,818,fixation,13759,458506.666667,459975.0,1468.333333,458838.333333,00:07:39.20700,102.91,171.43,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky,background: 1.0,,0.8121842447916666,person:0.182607421875 pavement:0.17550130208333334 plant_vertical:0.083876953125 building:0.23205403645833333 sky:0.05207356770833333 plant_horizontal:0.15806640625
819,BDL037_Suna_EyeTracking_Walk2_Render.mov,819,fixation,13819,460475.0,462045.0,1570.0,460841.666667,00:07:41.21000,103.52,162.93,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.698408203125,sky:0.12155598958333333 person:0.2358203125 plant_vertical:0.05822265625 pavement:0.090869140625 plant_horizontal:0.18326171875 building:0.057958984375
820,BDL037_Suna_EyeTracking_Walk2_Render.mov,820,fixation,13859,462278.333333,462911.666667,633.333333,462176.666667,00:07:42.54500,146.24,181.22,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_vertical plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.6377604166666667,person:0.20015950520833334 sky:0.23637369791666665 plant_horizontal:0.0698828125 plant_vertical:0.12035156250000001 pavement:0.04266276041666667 building:0.028343098958333333
821,BDL037_Suna_EyeTracking_Walk2_Render.mov,821,fixation,13882,463280.0,463413.333333,133.333333,462945.0,00:07:43.31300,149.05,251.09,-1000.0,-1000.0,,,,building building person plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.6972526041666667,person:0.178955078125 building:0.14556640625 sky:0.3246940104166667 plant_vertical:0.05377604166666667
822,BDL037_Suna_EyeTracking_Walk2_Render.mov,822,fixation,13894,463646.666667,463846.666667,200.0,463345.0,00:07:43.71300,154.5,248.66,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.6933170572916667,sky:0.29390625 person:0.22351888020833333 building:0.12264973958333333 plant_vertical:0.035279947916666665 pavement:0.011904296875 plant_horizontal:0.0105859375
823,BDL037_Suna_EyeTracking_Walk2_Render.mov,823,fixation,13923,464681.666667,464781.666667,100.0,464313.333333,00:07:44.68200,184.26,278.0,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_vertical sky,building: 1.0 background: 0.0,building: 1.0,0.78388671875,sky:0.146181640625 pavement:0.15722981770833333 plant_horizontal:0.13210611979166667 building:0.20662760416666667 plant_vertical:0.13381510416666667 person:0.0820703125
824,BDL037_Suna_EyeTracking_Walk2_Render.mov,824,fixation,13930,464915.0,465015.0,100.0,464546.666667,00:07:44.91500,176.02,253.99,-1000.0,-1000.0,,,,bicycle building building pavement person plant_horizontal sky,building: 0.8656280428432327 building: 0.13437195715676728 background: 0.0,building: 0.8656280428432327 building: 0.13437195715676728,0.5931673177083333,sky:0.115185546875 plant_horizontal:0.14178059895833334 person:0.13637044270833334 pavement:0.15301106770833334 building:0.06699218750000001 bicycle:0.008948567708333334
825,BDL037_Suna_EyeTracking_Walk2_Render.mov,825,fixation,13942,465281.666667,465448.333333,166.666667,464946.666667,00:07:45.31500,182.63,372.74,-1000.0,-1000.0,,,,building building building pavement person person plant_horizontal plant_vertical sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.8293391927083333,plant_horizontal:0.14202799479166667 sky:0.08920572916666666 person:0.211689453125 pavement:0.15902994791666666 building:0.21534830729166668 plant_vertical:0.09024088541666667
826,BDL037_Suna_EyeTracking_Walk2_Render.mov,826,fixation,13954,465715.0,465815.0,100.0,465346.666667,00:07:45.71500,280.49,348.71,-1000.0,-1000.0,,,,building building pavement person plant_horizontal sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.6832747395833333,sky:0.09307291666666667 person:0.21721028645833335 building:0.09321940104166668 plant_horizontal:0.14091471354166665 pavement:0.14994466145833332
827,BDL037_Suna_EyeTracking_Walk2_Render.mov,827,fixation,13963,465983.333333,466150.0,166.666667,465648.333333,00:07:46.01700,248.75,348.18,-1000.0,-1000.0,,,,building pavement person plant_horizontal sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.6358821614583333,sky:0.10719075520833334 person:0.18264973958333333 building:0.054840494791666666 pavement:0.16029296875 plant_horizontal:0.13857747395833334
828,BDL037_Suna_EyeTracking_Walk2_Render.mov,828,fixation,13977,466316.666667,466716.666667,400.0,466115.0,00:07:46.48300,169.09,387.96,-1000.0,-1000.0,,,,building building pavement person plant_horizontal sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.7178352864583334,building:0.13290690104166666 sky:0.095634765625 plant_horizontal:0.14078776041666666 person:0.18754557291666665 pavement:0.16958658854166667
829,BDL037_Suna_EyeTracking_Walk2_Render.mov,829,fixation,13987,466783.333333,466916.666667,133.333333,466448.333333,00:07:46.81700,165.69,235.57,-1000.0,-1000.0,,,,building building pavement person plant_horizontal sky,person: 0.6766595289079229 building: 0.19164882226980728 background: 0.1316916488222698,person: 0.7792848335388409 building: 0.22071516646115907,0.7021256510416667,sky:0.072412109375 person:0.206884765625 plant_horizontal:0.14990234375 building:0.11506184895833334 pavement:0.16461263020833333
830,BDL037_Suna_EyeTracking_Walk2_Render.mov,830,fixation,14019,467818.333333,468051.666667,233.333333,467516.666667,00:07:47.88500,170.11,146.47,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_horizontal plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.7327376302083334,sky:0.08132486979166667 building:0.1598600260416667 person:0.16912434895833334 pavement:0.09266927083333333 plant_vertical:0.06577473958333334 plant_horizontal:0.17232421875
831,BDL037_Suna_EyeTracking_Walk2_Render.mov,831,fixation,14028,468185.0,468285.0,100.0,467816.666667,00:07:48.18500,151.05,175.41,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.8503645833333333,person:0.21144205729166668 sky:0.06908528645833334 pavement:0.135888671875 building:0.282333984375 plant_vertical:0.14972981770833332 plant_horizontal:0.14490559895833333
832,BDL037_Suna_EyeTracking_Walk2_Render.mov,832,fixation,14054,468953.333333,469220.0,266.666667,468685.0,00:07:49.05300,200.02,39.47,-1000.0,-1000.0,,,,car car pavement person plant_horizontal plant_horizontal,background: 1.0,,0.7137174479166667,pavement:0.56005859375 person:0.010589192708333334 plant_horizontal:0.133701171875 car:0.015504557291666665
833,BDL037_Suna_EyeTracking_Walk2_Render.mov,833,fixation,14059,469220.0,469320.0,100.0,468851.666667,00:07:49.22000,184.89,38.28,-1000.0,-1000.0,,,,car pavement plant_horizontal plant_vertical,background: 1.0,,0.6578352864583333,pavement:0.55703125 plant_horizontal:0.086376953125 plant_vertical:0.010042317708333333 car:0.005530598958333333
834,BDL037_Suna_EyeTracking_Walk2_Render.mov,834,fixation,14071,469353.333333,469955.0,601.666667,469251.666667,00:07:49.62000,149.48,11.13,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_vertical,background: 1.0,,0.7713802083333333,pavement:0.609169921875 plant_horizontal:0.11024088541666667 person:0.013024088541666666 plant_vertical:0.0054329427083333335 building:0.03369791666666667 bench_chair:0.007200520833333333
835,BDL037_Suna_EyeTracking_Walk2_Render.mov,835,fixation,14084,469955.0,470255.0,300.0,469686.666667,00:07:50.05500,175.28,26.15,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_horizontal,building: 0.9977502812148481 background: 0.0022497187851518562,building: 1.0,0.84986328125,pavement:0.5918098958333333 plant_horizontal:0.08309244791666667 building:0.17676432291666666
836,BDL037_Suna_EyeTracking_Walk2_Render.mov,836,fixation,14092,470255.0,470455.0,200.0,469953.333333,00:07:50.32200,137.5,22.02,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical,building: 1.0 background: 0.0,building: 1.0,0.7788118489583333,pavement:0.6138997395833333 plant_horizontal:0.04868815104166667 plant_vertical:0.023427734375 person:0.021663411458333334 building:0.07764322916666666
837,BDL037_Suna_EyeTracking_Walk2_Render.mov,837,fixation,14101,470455.0,470888.333333,433.333333,470253.333333,00:07:50.62200,156.38,9.52,-1000.0,-1000.0,,,,building building car pavement plant_horizontal,background: 1.0,,0.7819270833333334,pavement:0.6380013020833334 plant_horizontal:0.028841145833333335 car:0.02765625 building:0.08767578125
838,BDL037_Suna_EyeTracking_Walk2_Render.mov,838,fixation,14112,470955.0,471121.666667,166.666667,470620.0,00:07:50.98800,216.91,21.28,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical,building: 0.051227321237993596 plant_vertical: 0.9487726787620064 background: 0.0,building: 0.051227321237993596 plant_vertical: 0.9487726787620064,0.6717805989583333,pavement:0.5785904947916667 plant_horizontal:0.0269921875 building:0.04749348958333333 plant_vertical:0.02566731770833333
839,BDL037_Suna_EyeTracking_Walk2_Render.mov,839,fixation,14117,471155.0,471255.0,100.0,470786.666667,00:07:51.15500,199.98,11.07,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical,plant_vertical: 0.8466593647316539 building: 0.12595837897042717 background: 0.027382256297918947,plant_vertical: 0.8704954954954955 building: 0.12950450450450451,0.6914388020833333,pavement:0.6150455729166666 plant_vertical:0.017542317708333335 plant_horizontal:0.023694661458333332 building:0.04328125
840,BDL037_Suna_EyeTracking_Walk2_Render.mov,840,fixation,14122,471255.0,471456.666667,201.666667,470955.0,00:07:51.32300,175.03,34.9,-1000.0,-1000.0,,,,building building building pavement plant_vertical plant_vertical,building: 0.15063520871143377 plant_vertical: 0.8067150635208712 building: 0.0426497277676951 background: 0.0,building: 0.15063520871143377 plant_vertical: 0.8067150635208712 building: 0.0426497277676951,0.8348697916666666,pavement:0.5543098958333333 building:0.3029361979166667 plant_vertical:0.05590169270833334
841,BDL037_Suna_EyeTracking_Walk2_Render.mov,841,fixation,14127,471490.0,471590.0,100.0,471121.666667,00:07:51.49000,205.6,29.45,-1000.0,-1000.0,,,,building building building pavement plant_vertical pole,building: 0.4742755765819042 plant_vertical: 0.5257244234180958 background: 0.0,building: 0.4742755765819042 plant_vertical: 0.5257244234180958,0.812001953125,pavement:0.5794140625 building:0.23568684895833336 plant_vertical:0.021422526041666667 pole:0.0090234375
842,BDL037_Suna_EyeTracking_Walk2_Render.mov,842,fixation,14130,471590.0,471690.0,100.0,471221.666667,00:07:51.59000,223.71,31.99,-1000.0,-1000.0,,,,building building building pavement plant_vertical sky,building: 0.35118685331710287 plant_vertical: 0.5410833840535606 building: 0.10772976262933658 background: 0.0,building: 0.35118685331710287 plant_vertical: 0.5410833840535606 building: 0.10772976262933658,0.7467578125,building:0.31408528645833333 pavement:0.5148860677083333 plant_vertical:0.023040364583333334 sky:0.0001171875
843,BDL037_Suna_EyeTracking_Walk2_Render.mov,843,fixation,14133,471690.0,471790.0,100.0,471321.666667,00:07:51.69000,216.45,17.52,-1000.0,-1000.0,,,,building building pavement,building: 0.6285460992907801 building: 0.36436170212765956 background: 0.0070921985815602835,building: 0.6330357142857143 building: 0.3669642857142857,0.73771484375,pavement:0.5787923177083333 building:0.2157845052083333
844,BDL037_Suna_EyeTracking_Walk2_Render.mov,844,fixation,14139,471823.333333,472056.666667,233.333333,471521.666667,00:07:51.89000,179.59,14.86,-1000.0,-1000.0,,,,building building pavement plant_vertical pole sky,building: 0.8679026651216686 background: 0.1320973348783314,building: 1.0,0.7833365885416667,building:0.293505859375 pavement:0.5451171875 plant_vertical:0.021194661458333333 sky:0.013619791666666667 pole:0.004977213541666667
845,BDL037_Suna_EyeTracking_Walk2_Render.mov,845,fixation,14149,472190.0,472356.666667,166.666667,471855.0,00:07:52.22300,95.42,0.39,-1000.0,-1000.0,,,,building pavement plant_vertical,plant_vertical: 0.09544468546637744 background: 0.9045553145336226,plant_vertical: 1.0,0.6739420572916667,plant_vertical:0.019814453125 pavement:0.5998274739583334 building:0.061673177083333336
846,BDL037_Suna_EyeTracking_Walk2_Render.mov,846,fixation,14153,472356.666667,472456.666667,100.0,471988.333333,00:07:52.35700,137.75,178.16,-1000.0,-1000.0,,,,building building pavement plant_vertical,pavement: 1.0 background: 0.0,pavement: 1.0,0.7209733072916666,building:0.08758463541666667 pavement:0.6137109375 plant_vertical:0.03855143229166667
847,BDL037_Suna_EyeTracking_Walk2_Render.mov,847,fixation,14172,472958.333333,473091.666667,133.333333,472623.333333,00:07:52.99200,26.8,144.5,-1000.0,-1000.0,,,,building building car car pavement plant_vertical sky sky,background: 1.0,,0.757431640625,pavement:0.5852083333333333 building:0.081787109375 plant_vertical:0.043375651041666664 car:0.051419270833333336 sky:0.018883463541666666
848,BDL037_Suna_EyeTracking_Walk2_Render.mov,848,fixation,14216,474260.0,474726.666667,466.666667,474091.666667,00:07:54.46000,225.25,168.54,-1000.0,-1000.0,,,,building building car pavement plant_vertical plant_vertical plant_vertical sky,plant_vertical: 0.015712682379349047 car: 0.8372615039281706 background: 0.14702581369248036,plant_vertical: 0.018421052631578946 car: 0.9815789473684211,0.766728515625,pavement:0.4634733072916667 plant_vertical:0.23569986979166666 car:0.018756510416666667 building:0.08396484375 sky:0.0009537760416666667
849,BDL037_Suna_EyeTracking_Walk2_Render.mov,849,fixation,14239,475126.666667,475395.0,268.333333,474858.333333,00:07:55.22700,107.28,64.73,-1000.0,-1000.0,,,,building bus car pavement person plant_vertical sky,person: 0.983127109111361 background: 0.01687289088863892,person: 1.0,0.8141569010416667,pavement:0.55576171875 person:0.15299153645833333 car:0.025738932291666666 building:0.038792317708333336 sky:0.0169140625 bus:0.017985026041666668 plant_vertical:0.050690104166666666
850,BDL037_Suna_EyeTracking_Walk2_Render.mov,850,fixation,14256,475728.333333,475928.333333,200.0,475426.666667,00:07:55.79500,108.64,161.76,-1000.0,-1000.0,,,,bus car pavement person plant_vertical sky sky sky,person: 0.9988751406074241 background: 0.0011248593925759281,person: 1.0,0.7403255208333334,person:0.2698209635416667 car:0.023186848958333332 sky:0.034300130208333335 pavement:0.46995442708333335 plant_vertical:0.032444661458333336 bus:0.01765625
851,BDL037_Suna_EyeTracking_Walk2_Render.mov,851,fixation,14284,476195.0,477363.333333,1168.333333,476361.666667,00:07:56.73000,92.37,170.4,-1000.0,-1000.0,,,,building car car pavement person plant_vertical plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.7814811197916667,person:0.18934244791666666 pavement:0.46423177083333333 plant_vertical:0.09593424479166666 sky:0.04255859375 car:0.04173828125 building:0.017395833333333333
852,BDL037_Suna_EyeTracking_Walk2_Render.mov,852,fixation,14313,477663.333333,477830.0,166.666667,477328.333333,00:07:57.69700,81.44,171.04,-1000.0,-1000.0,,,,building bus pavement person plant_vertical plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.7810904947916667,pavement:0.4519759114583333 person:0.12865885416666667 building:0.025442708333333335 sky:0.042880859375 plant_vertical:0.10920247395833334 bus:0.028147786458333334
853,BDL037_Suna_EyeTracking_Walk2_Render.mov,853,fixation,14332,477830.0,478898.333333,1068.333333,477963.333333,00:07:58.33200,107.79,177.74,-1000.0,-1000.0,,,,building bus car pavement person plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.63724609375,person:0.18741536458333333 sky:0.08162434895833333 pavement:0.23821614583333334 plant_vertical:0.06771484375 building:0.039091796875 car:0.03320963541666667 bus:0.026842447916666668
854,BDL037_Suna_EyeTracking_Walk2_Render.mov,854,fixation,14360,479065.0,479566.666667,501.666667,478896.666667,00:07:59.26500,112.49,185.16,-1000.0,-1000.0,,,,building bus car pavement person plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.7661002604166667,person:0.15593424479166668 sky:0.06628255208333333 pavement:0.43560872395833333 building:0.060423177083333335 car:0.03540364583333333 plant_vertical:0.054459635416666666 bus:0.03781901041666667
855,BDL037_Suna_EyeTracking_Walk2_Render.mov,855,fixation,14376,479700.0,479966.666667,266.666667,479431.666667,00:07:59.80000,101.19,235.99,-1000.0,-1000.0,,,,building building bus car pavement person plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.7811555989583333,pavement:0.36890299479166666 person:0.12900390625 sky:0.066201171875 car:0.026217447916666668 plant_vertical:0.09904947916666666 building:0.0676171875 bus:0.049814453125
856,BDL037_Suna_EyeTracking_Walk2_Render.mov,856,fixation,14388,480000.0,480466.666667,466.666667,479831.666667,00:08:00.20000,108.79,176.25,-1000.0,-1000.0,,,,building bus car pavement person plant_vertical plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.8130078125,sky:0.051562500000000004 pavement:0.4137369791666667 person:0.12125 building:0.05081380208333333 car:0.03790690104166667 bus:0.051240234375 plant_vertical:0.114677734375
857,BDL037_Suna_EyeTracking_Walk2_Render.mov,857,fixation,14400,480566.666667,480735.0,168.333333,480231.666667,00:08:00.60000,107.09,171.87,-1000.0,-1000.0,,,,building building bus car pavement person person plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.8349674479166667,sky:0.0847265625 person:0.17617838541666667 pavement:0.36138997395833333 building:0.08132161458333334 car:0.018421223958333333 plant_vertical:0.104619140625 bus:0.059248046875
858,BDL037_Suna_EyeTracking_Walk2_Render.mov,858,fixation,14432,480801.666667,482603.333333,1801.6666670000002,481300.0,00:08:01.66800,106.05,163.01,-1000.0,-1000.0,,,,building building bus pavement person plant_vertical pole sky sky,person: 1.0 background: 0.0,person: 1.0,0.7275651041666666,person:0.19845052083333334 sky:0.11409830729166667 pavement:0.29510416666666667 plant_vertical:0.07500651041666667 building:0.06177408854166667 pole:0.0022493489583333332 bus:0.039443359375
859,BDL037_Suna_EyeTracking_Walk2_Render.mov,859,fixation,14481,483305.0,483405.0,100.0,482936.666667,00:08:03.30500,95.26,170.14,-1000.0,-1000.0,,,,bus pavement person plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.7444010416666667,person:0.22293619791666666 sky:0.06183593749999999 bus:0.13486979166666666 pavement:0.37680989583333335 plant_vertical:0.016416015625
860,BDL037_Suna_EyeTracking_Walk2_Render.mov,860,fixation,14508,484038.333333,484438.333333,400.0,483836.666667,00:08:04.20500,114.35,111.86,-1000.0,-1000.0,,,,bus car pavement plant_vertical plant_vertical sky,bus: 1.0 background: 0.0,bus: 1.0,0.7461100260416667,pavement:0.475361328125 bus:0.210166015625 plant_vertical:0.0496484375 sky:0.027581380208333332 car:0.004632161458333333
861,BDL037_Suna_EyeTracking_Walk2_Render.mov,861,fixation,14539,485240.0,485340.0,100.0,484871.666667,00:08:05.24000,101.62,12.75,-1000.0,-1000.0,,,,building bus pavement person plant_vertical,background: 1.0,,0.6744466145833333,pavement:0.356943359375 person:0.06697916666666667 bus:0.23106119791666666 building:0.21339518229166668 plant_vertical:0.00322265625
862,BDL037_Suna_EyeTracking_Walk2_Render.mov,862,fixation,14550,485406.666667,485906.666667,500.0,485238.333333,00:08:05.60700,40.53,43.76,-1000.0,-1000.0,,,,building bus pavement pavement person plant_horizontal plant_vertical plant_vertical sky,sky: 0.9193381592554292 plant_vertical: 0.08066184074457083 background: 0.0,sky: 0.9193381592554292 plant_vertical: 0.08066184074457083,0.7673600260416666,person:0.048255208333333334 pavement:0.37351888020833335 plant_horizontal:0.0038509114583333334 bus:0.288876953125 building:0.2544075520833333 sky:0.043984375 plant_vertical:0.035983072916666664
863,BDL037_Suna_EyeTracking_Walk2_Render.mov,863,fixation,14561,485940.0,486075.0,135.0,485606.666667,00:08:05.97500,23.88,97.16,-1000.0,-1000.0,,,,building bus pavement person plant_vertical,background: 1.0,,0.7533951822916667,pavement:0.2603255208333333 person:0.037177734375 plant_vertical:0.11033854166666666 bus:0.326962890625 building:0.2532454427083333
864,BDL037_Suna_EyeTracking_Walk2_Render.mov,864,fixation,14590,486875.0,487108.333333,233.333333,486573.333333,00:08:06.94200,242.26,111.25,-1000.0,-1000.0,,,,bus car pavement sky,background: 1.0,,0.7561263020833333,pavement:0.5664518229166666 sky:0.042197265625 car:0.008831380208333333 bus:0.13864583333333333
865,BDL037_Suna_EyeTracking_Walk2_Render.mov,865,fixation,14597,487108.333333,487310.0,201.666667,486806.666667,00:08:07.17500,224.37,116.9,-1000.0,-1000.0,,,,building bus car pavement person plant_vertical plant_vertical sky,sky: 0.047244094488188976 plant_vertical: 0.7086614173228346 background: 0.2440944881889764,sky: 0.0625 plant_vertical: 0.9375,0.8615104166666666,pavement:0.5322005208333334 sky:0.05088216145833333 car:0.008408203125 bus:0.07551432291666667 plant_vertical:0.13321614583333333 person:0.0018684895833333333 building:0.117001953125
866,BDL037_Suna_EyeTracking_Walk2_Render.mov,866,fixation,14651,488978.333333,489078.333333,100.0,488610.0,00:08:08.97800,24.99,70.21,-1000.0,-1000.0,,,,bus car pavement plant_vertical sky,bus: 1.0 background: 0.0,bus: 1.0,0.7847395833333334,pavement:0.5331966145833333 bus:0.180263671875 plant_vertical:0.026692708333333332 car:0.00611328125 sky:0.03875651041666667
867,BDL037_Suna_EyeTracking_Walk2_Render.mov,867,fixation,14665,489111.666667,489878.333333,766.666667,489076.666667,00:08:09.44500,24.75,140.96,-1000.0,-1000.0,,,,building building bus pavement pole sky sky,bus: 0.9448818897637795 background: 0.05511811023622047,bus: 1.0,0.7447395833333333,pavement:0.410126953125 building:0.040781250000000005 bus:0.23999674479166666 sky:0.06868489583333334 pole:0.005628255208333334
868,BDL037_Suna_EyeTracking_Walk2_Render.mov,868,fixation,14680,489911.666667,490080.0,168.333333,489576.666667,00:08:09.94500,90.24,184.24,-1000.0,-1000.0,,,,building building bus car pavement plant_vertical pole sky,bus: 1.0 background: 0.0,bus: 1.0,0.6878873697916666,pavement:0.33246419270833333 bus:0.26488932291666667 building:0.04838541666666667 sky:0.038658854166666666 car:0.013460286458333333 pole:0.0055501302083333336 plant_vertical:0.007646484375
869,BDL037_Suna_EyeTracking_Walk2_Render.mov,869,fixation,14687,490146.666667,490280.0,133.333333,489811.666667,00:08:10.18000,62.2,232.68,-1000.0,-1000.0,,,,building bus car pavement pole sky,bus: 1.0 background: 0.0,bus: 1.0,0.7314192708333334,pavement:0.3055143229166667 building:0.03833984375 car:0.018020833333333333 sky:0.07146158854166666 pole:0.00427734375 bus:0.297744140625
870,BDL037_Suna_EyeTracking_Walk2_Render.mov,870,fixation,14696,490280.0,490780.0,500.0,490111.666667,00:08:10.48000,71.65,217.13,-1000.0,-1000.0,,,,building building bus car pavement sky,bus: 1.0 background: 0.0,bus: 1.0,0.70322265625,pavement:0.2903059895833333 building:0.05132161458333333 bus:0.33111653645833333 sky:0.024016927083333334 car:0.014036458333333333
871,BDL037_Suna_EyeTracking_Walk2_Render.mov,871,fixation,14709,490846.666667,491080.0,233.333333,490545.0,00:08:10.91300,48.57,163.87,-1000.0,-1000.0,,,,building building bus car pavement person plant_vertical pole sky,bus: 1.0 background: 0.0,bus: 1.0,0.781064453125,pavement:0.3095703125 bus:0.31529622395833334 plant_vertical:0.105556640625 person:0.0059602864583333335 sky:0.010354817708333333 pole:0.008766276041666667 car:0.007679036458333333 building:0.048173828125
872,BDL037_Suna_EyeTracking_Walk2_Render.mov,872,fixation,14715,491080.0,491246.666667,166.666667,490745.0,00:08:11.11300,12.65,143.06,-1000.0,-1000.0,,,,building bus pavement person plant_vertical pole,bus: 0.7205346294046172 background: 0.27946537059538273,bus: 1.0,0.7452994791666666,pavement:0.34993815104166665 building:0.062239583333333334 plant_vertical:0.07884114583333333 bus:0.250458984375 pole:0.014420572916666667 person:0.022301432291666666
