,/Users/pslive1/Documents/Walk_Projext/BDL064_Kermit_EyeTracking_Walk/BDL064_Kermit_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
640,BDL064_Kermit_EyeTracking_Walk.mov,640,fixation,12448,415386.666667,415620.0,233.333333,415085.0,00:06:55.45300,4.09,294.29,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical pole sign sky,plant_horizontal: 0.6450022411474675 background: 0.3549977588525325,plant_horizontal: 1.0,0.8647688802083333,plant_vertical:0.3524544270833333 pavement:0.41345703125 sign:0.016796875 plant_horizontal:0.10757486979166667 sky:0.0030143229166666665 pole:0.0057975260416666665
641,BDL064_Kermit_EyeTracking_Walk.mov,641,fixation,12462,415620.0,416286.666667,666.666667,415551.666667,00:06:55.92000,26.95,294.17,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sign sky sky sky,plant_vertical: 0.05311713726586525 plant_horizontal: 0.6320939334637965 background: 0.31478892927033825,plant_vertical: 0.07751937984496124 plant_horizontal: 0.9224806201550387,0.870048828125,pavement:0.431962890625 plant_vertical:0.32625651041666665 plant_horizontal:0.09245768229166668 sign:0.03107421875 sky:0.017945963541666665
642,BDL064_Kermit_EyeTracking_Walk.mov,642,fixation,12481,416555.0,416655.0,100.0,416186.666667,00:06:56.55500,207.41,278.95,-1000.0,-1000.0,,,,building building building building pavement pavement plant_horizontal plant_horizontal plant_vertical sign sign sky,plant_horizontal: 0.17820411392405064 sign: 0.12974683544303797 pavement: 0.2088607594936709 pavement: 0.2142009493670886 sign: 0.04153481012658228 background: 0.2274525316455696,plant_horizontal: 0.23067076292882743 sign: 0.1679467485919099 pavement: 0.27035330261136714 pavement: 0.2772657450076805 sign: 0.053763440860215055,0.8650032552083333,plant_horizontal:0.3237434895833333 building:0.137607421875 sign:0.07663736979166667 sky:0.023896484375 plant_vertical:0.19594075520833334 pavement:0.17830729166666667
643,BDL064_Kermit_EyeTracking_Walk.mov,643,fixation,12485,416655.0,416788.333333,133.333333,416320.0,00:06:56.68800,184.04,290.35,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical pole sign sky,sign: 0.38323353293413176 pavement: 0.07758396250976309 background: 0.5391825045561052,sign: 0.831638418079096 pavement: 0.16836158192090395,0.8547819010416666,building:0.11994466145833334 plant_horizontal:0.30578450520833333 plant_vertical:0.20993489583333333 sign:0.06858723958333333 sky:0.020833333333333332 pavement:0.13884440104166668 pole:0.0016569010416666668
644,BDL064_Kermit_EyeTracking_Walk.mov,644,fixation,12497,416821.666667,417421.666667,600.0,416720.0,00:06:57.08800,134.59,282.84,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical pole sculpture sign sky,sign: 1.0 background: 0.0,sign: 1.0,0.8823665364583333,sky:0.03362630208333333 plant_horizontal:0.2838997395833333 pavement:0.12423828125 plant_vertical:0.19125 building:0.09556640625000001 sculpture:0.008675130208333333 sign:0.16740885416666668 pole:0.001376953125
645,BDL064_Kermit_EyeTracking_Walk.mov,645,fixation,12511,417455.0,417721.666667,266.666667,417186.666667,00:06:57.55500,135.45,265.17,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_vertical,person: 1.0 background: 0.0,person: 1.0,0.7380794270833333,plant_horizontal:0.30754231770833335 plant_vertical:0.098125 pavement:0.11864583333333334 person:0.2751106770833333
646,BDL064_Kermit_EyeTracking_Walk.mov,646,fixation,12518,417721.666667,417923.333333,201.666667,417420.0,00:06:57.78800,127.13,277.89,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical,pavement: 0.002527573529411765 plant_vertical: 0.11488970588235294 building: 0.8825827205882353 background: 0.0,pavement: 0.002527573529411765 plant_vertical: 0.11488970588235294 building: 0.8825827205882353,0.79896484375,pavement:0.2626725260416667 plant_vertical:0.24606770833333336 plant_horizontal:0.11882486979166666 building:0.42995117187500004
647,BDL064_Kermit_EyeTracking_Walk.mov,647,fixation,12542,418390.0,418890.0,500.0,418221.666667,00:06:58.59000,53.04,180.83,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,pavement: 0.19119119119119118 plant_vertical: 0.024824824824824825 plant_horizontal: 0.17177177177177178 plant_horizontal: 0.398998998998999 background: 0.2132132132132132,pavement: 0.2430025445292621 plant_vertical: 0.03155216284987277 plant_horizontal: 0.2183206106870229 plant_horizontal: 0.5071246819338422,0.8879427083333333,pavement:0.6933333333333334 sky:0.013997395833333332 plant_vertical:0.176318359375 plant_horizontal:0.07386067708333334
648,BDL064_Kermit_EyeTracking_Walk.mov,648,fixation,12556,419023.333333,419156.666667,133.333333,418688.333333,00:06:59.05700,29.24,263.84,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical pole,pavement: 0.19651384909264566 plant_vertical: 0.05659025787965616 plant_horizontal: 0.6559216809933143 background: 0.09097421203438395,pavement: 0.21618071972681902 plant_vertical: 0.062253743104806934 plant_horizontal: 0.721565537168374,0.8867903645833334,pavement:0.586025390625 plant_vertical:0.23911458333333332 plant_horizontal:0.06973307291666667 pole:0.004466145833333333
649,BDL064_Kermit_EyeTracking_Walk.mov,649,fixation,12564,419258.333333,419491.666667,233.333333,418956.666667,00:06:59.32500,86.76,234.88,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,plant_vertical: 0.7256271011119731 plant_horizontal: 0.26971812774760795 background: 0.004654771140418929,plant_vertical: 0.7290205248116394 plant_horizontal: 0.27097947518836063,0.8906901041666667,plant_vertical:0.30927734375 pavement:0.54095703125 plant_horizontal:0.06327148437499999 pole:0.00697265625 sky:0.002486979166666667
650,BDL064_Kermit_EyeTracking_Walk.mov,650,fixation,12572,419558.333333,419691.666667,133.333333,419223.333333,00:06:59.59200,154.5,234.1,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical sculpture sculpture sky sky,plant_vertical: 0.19813035575175278 plant_horizontal: 0.7852505842638275 background: 0.01661905998441963,plant_vertical: 0.20147874306839186 plant_horizontal: 0.7985212569316081,0.8888444010416666,plant_vertical:0.29036783854166665 pavement:0.48890625 sky:0.027122395833333333 plant_horizontal:0.070888671875 sculpture:0.022184244791666665 building:0.010540364583333333
651,BDL064_Kermit_EyeTracking_Walk.mov,651,fixation,12597,419758.333333,421193.333333,1435.0,420056.666667,00:07:00.42500,165.25,291.57,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_vertical plant_vertical sky sky sky,pavement: 0.9184600669536107 plant_horizontal: 0.08153993304638929 background: 0.0,pavement: 0.9184600669536107 plant_horizontal: 0.08153993304638929,0.8964192708333333,pavement:0.4658430989583333 plant_vertical:0.23255208333333335 building:0.164482421875 plant_horizontal:0.036253255208333335 sky:0.024938151041666665
652,BDL064_Kermit_EyeTracking_Walk.mov,652,fixation,12632,421493.333333,421793.333333,300.0,421225.0,00:07:01.59300,125.6,240.2,-1000.0,-1000.0,,,,building pavement plant_vertical plant_vertical sculpture sky,pavement: 0.9289247591772976 background: 0.07107524082270242,pavement: 1.0,0.9213899739583333,pavement:0.5899088541666667 sky:0.009029947916666666 building:0.13345052083333334 plant_vertical:0.17315755208333333 sculpture:0.021767578125
653,BDL064_Kermit_EyeTracking_Walk.mov,653,fixation,12644,421826.666667,422228.333333,401.666667,421626.666667,00:07:01.99500,65.99,229.01,-1000.0,-1000.0,,,,building building pavement plant_vertical sky sky,plant_vertical: 0.07888570684717522 background: 0.9211142931528248,plant_vertical: 1.0,0.8021256510416667,plant_vertical:0.17443033854166667 pavement:0.5348697916666667 building:0.07382486979166666 sky:0.029410807291666667
654,BDL064_Kermit_EyeTracking_Walk.mov,654,fixation,12664,422261.666667,423161.666667,900.0,422293.333333,00:07:02.66200,60.68,278.58,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical sculpture sky sky,plant_vertical: 0.029679770892996615 plant_horizontal: 0.8781567300182245 background: 0.09216349908877897,plant_vertical: 0.032692859191281905 plant_horizontal: 0.967307140808718,0.88751953125,pavement:0.470576171875 plant_vertical:0.242880859375 plant_horizontal:0.09515299479166667 building:0.05735677083333333 sky:0.03174153645833333 sculpture:0.009830729166666666
655,BDL064_Kermit_EyeTracking_Walk.mov,655,fixation,12692,423596.666667,423696.666667,100.0,423228.333333,00:07:03.59700,151.35,270.61,-1000.0,-1000.0,,,,building pavement,building: 1.0 background: 0.0,building: 1.0,0.7814127604166666,building:0.5853580729166666 pavement:0.223017578125
656,BDL064_Kermit_EyeTracking_Walk.mov,656,fixation,12705,423796.666667,424330.0,533.333333,423661.666667,00:07:04.03000,106.24,367.03,-1000.0,-1000.0,,,,building pavement,building: 0.05070635721493441 pavement: 0.5221997981836529 background: 0.4270938446014127,building: 0.08850726552179657 pavement: 0.9114927344782034,0.7750358072916667,building:0.566015625 pavement:0.23735677083333334
657,BDL064_Kermit_EyeTracking_Walk.mov,657,fixation,12730,424765.0,425065.0,300.0,424496.666667,00:07:04.86500,119.6,169.3,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical,plant_vertical: 0.6706827309236948 plant_horizontal: 0.3293172690763052 background: 0.0,plant_vertical: 0.6706827309236948 plant_horizontal: 0.3293172690763052,0.8804622395833334,pavement:0.6142350260416667 building:0.06978841145833334 plant_vertical:0.18103515625 plant_horizontal:0.025071614583333332
658,BDL064_Kermit_EyeTracking_Walk.mov,658,fixation,12759,425498.333333,426233.333333,735.0,425463.333333,00:07:05.83200,27.68,247.71,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sculpture sculpture sky,plant_vertical: 0.3549187103885368 plant_horizontal: 0.5221824193992836 background: 0.12289887021217967,plant_vertical: 0.4046497015394282 plant_horizontal: 0.5953502984605717,0.8667350260416666,plant_vertical:0.3586751302083333 pavement:0.4964518229166667 sky:0.018173828125 sculpture:0.014632161458333334 plant_horizontal:0.11855143229166666
659,BDL064_Kermit_EyeTracking_Walk.mov,659,fixation,12795,426700.0,427468.333333,768.333333,426665.0,00:07:07.03300,45.48,213.14,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical plant_vertical sculpture sky,plant_vertical: 0.7977089299661546 plant_horizontal: 0.1525644363447019 background: 0.04972663368914345,plant_vertical: 0.8394520547945206 plant_horizontal: 0.16054794520547946,0.9086588541666667,plant_vertical:0.2448046875 sculpture:0.019134114583333334 pavement:0.47310221354166665 sky:0.020953776041666667 plant_horizontal:0.16427734375
660,BDL064_Kermit_EyeTracking_Walk.mov,660,fixation,12831,427535.0,429036.666667,1501.666667,427866.666667,00:07:08.23500,93.63,277.28,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical plant_vertical sculpture sky sky,pavement: 0.2713097713097713 plant_vertical: 0.012733887733887735 plant_horizontal: 0.34355509355509356 background: 0.3724012474012474,pavement: 0.4322981366459627 plant_vertical: 0.020289855072463767 plant_horizontal: 0.5474120082815735,0.8311360677083334,pavement:0.376533203125 plant_vertical:0.31758463541666665 sky:0.04416015625 plant_horizontal:0.1358984375 sculpture:0.00177734375
661,BDL064_Kermit_EyeTracking_Walk.mov,661,fixation,12861,429203.333333,429336.666667,133.333333,428868.333333,00:07:09.23700,169.92,210.66,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical plant_vertical plant_vertical pole sculpture sky,plant_vertical: 0.08696754563894524 pole: 0.050202839756592295 plant_horizontal: 0.7018255578093306 background: 0.16100405679513186,plant_vertical: 0.10365669386521607 pole: 0.05983680870353581 plant_horizontal: 0.8365064974312482,0.9074934895833333,plant_vertical:0.24326497395833335 pavement:0.40546875 sky:0.029908854166666665 sculpture:0.018824869791666667 pole:0.00919921875 plant_horizontal:0.20722330729166666
662,BDL064_Kermit_EyeTracking_Walk.mov,662,fixation,12900,429503.333333,431673.333333,2170.0,430170.0,00:07:10.53800,69.26,277.69,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical sculpture sky,plant_horizontal: 0.6912262431658422 background: 0.30877375683415775,plant_horizontal: 1.0,0.641572265625,sky:0.055546875 plant_horizontal:0.253779296875 pavement:0.28815104166666666 sculpture:0.0027669270833333335 plant_vertical:0.045247395833333336
663,BDL064_Kermit_EyeTracking_Walk.mov,663,fixation,12938,431740.0,431973.333333,233.333333,431438.333333,00:07:11.80700,73.74,210.44,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sculpture sky sky,plant_vertical: 0.23197084092684198 background: 0.768029159073158,plant_vertical: 1.0,0.7766764322916667,plant_vertical:0.15319010416666667 plant_horizontal:0.21476236979166669 pavement:0.3911848958333333 sculpture:0.00326171875 sky:0.017005208333333334 building:0.027115885416666666
664,BDL064_Kermit_EyeTracking_Walk.mov,664,fixation,12950,432040.0,432440.0,400.0,431838.333333,00:07:12.20700,31.5,269.47,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sculpture sky,plant_horizontal: 0.2722693531283139 background: 0.7277306468716861,plant_horizontal: 1.0,0.8692903645833333,plant_vertical:0.27834309895833337 plant_horizontal:0.23562825520833336 building:0.01859375 pavement:0.3997884114583333 sky:0.012259114583333333 sculpture:0.00345703125
665,BDL064_Kermit_EyeTracking_Walk.mov,665,fixation,12961,432440.0,432775.0,335.0,432206.666667,00:07:12.57500,12.14,270.59,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sculpture sky sky,plant_horizontal: 0.3436711143166246 plant_vertical: 0.016227912008654886 background: 0.6401009736747205,plant_horizontal: 0.9549098196392786 plant_vertical: 0.045090180360721446,0.8981022135416666,plant_vertical:0.34612304687499995 plant_horizontal:0.22362955729166667 sky:0.020940755208333335 pavement:0.4392447916666667 building:0.026028645833333332 sculpture:0.005690104166666667
666,BDL064_Kermit_EyeTracking_Walk.mov,666,fixation,12970,432808.333333,433008.333333,200.0,432506.666667,00:07:12.87500,52.47,240.04,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sculpture sky sky,plant_vertical: 0.10570164019786514 plant_horizontal: 0.6805519395990628 background: 0.2137464202030721,plant_vertical: 0.13443708609271524 plant_horizontal: 0.8655629139072848,0.872734375,plant_vertical:0.20838216145833333 sky:0.019508463541666667 pavement:0.40630859375 plant_horizontal:0.35612304687499996 sculpture:0.003929036458333333 building:0.024342447916666666
667,BDL064_Kermit_EyeTracking_Walk.mov,667,fixation,12976,433075.0,433175.0,100.0,432706.666667,00:07:13.07500,119.14,222.12,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sculpture sky sky,pavement: 0.6777036684135302 plant_horizontal: 0.320867079561696 background: 0.0014292520247737017,pavement: 0.6786736641221374 plant_horizontal: 0.3213263358778626,0.819091796875,plant_horizontal:0.3996256510416667 sky:0.031018880208333332 pavement:0.304365234375 plant_vertical:0.13133463541666668 sculpture:0.00455078125
668,BDL064_Kermit_EyeTracking_Walk.mov,668,fixation,12981,433208.333333,433341.666667,133.333333,432873.333333,00:07:13.24200,161.46,196.57,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sculpture sky,plant_vertical: 0.19812548815412653 pavement: 0.16323873991148138 background: 0.6386357719343921,plant_vertical: 0.5482708933717579 pavement: 0.45172910662824206,0.810908203125,plant_horizontal:0.3423828125 sculpture:0.0052669270833333335 plant_vertical:0.2257975260416667 pavement:0.26288411458333333 sky:0.0542578125
669,BDL064_Kermit_EyeTracking_Walk.mov,669,fixation,12987,433341.666667,433608.333333,266.666667,433073.333333,00:07:13.44200,136.02,203.96,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sculpture sky,plant_vertical: 0.10674303566779485 pavement: 0.3691746940900807 background: 0.5240822702421244,plant_vertical: 0.22428884026258206 pavement: 0.7757111597374179,0.8112337239583334,plant_horizontal:0.37005859375 plant_vertical:0.21864908854166665 pavement:0.21911783854166667 sky:0.039671223958333335 sculpture:0.006552734375
670,BDL064_Kermit_EyeTracking_Walk.mov,670,fixation,13004,433608.333333,434510.0,901.666667,433641.666667,00:07:14.01000,162.16,253.19,-1000.0,-1000.0,,,,plant_horizontal plant_vertical plant_vertical sculpture sky,plant_horizontal: 0.5443894819057538 background: 0.4556105180942463,plant_horizontal: 1.0,0.6904622395833333,plant_horizontal:0.43679361979166664 plant_vertical:0.15669596354166665 sky:0.10417643229166666 sculpture:0.007311197916666666
671,BDL064_Kermit_EyeTracking_Walk.mov,671,fixation,13037,435076.666667,435245.0,168.333333,434741.666667,00:07:15.11000,28.86,173.98,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical,plant_vertical: 0.8080808080808081 background: 0.1919191919191919,plant_vertical: 1.0,0.7930631510416667,person:0.027522786458333334 pavement:0.467744140625 plant_horizontal:0.27195638020833335 plant_vertical:0.12413085937500001
672,BDL064_Kermit_EyeTracking_Walk.mov,672,fixation,13070,436211.666667,436311.666667,100.0,435843.333333,00:07:16.21200,71.32,160.98,-1000.0,-1000.0,,,,building building pavement pavement plant_horizontal sky,plant_horizontal: 0.9960947669877636 background: 0.003905233012236397,plant_horizontal: 1.0,0.8301009114583333,pavement:0.459658203125 building:0.016595052083333332 plant_horizontal:0.41756510416666665 sky:0.018336588541666667
673,BDL064_Kermit_EyeTracking_Walk.mov,673,fixation,13075,436311.666667,436511.666667,200.0,436010.0,00:07:16.37800,99.6,154.75,-1000.0,-1000.0,,,,pavement plant_horizontal sky,plant_horizontal: 0.7050247331424109 background: 0.2949752668575892,plant_horizontal: 1.0,0.8636653645833333,pavement:0.38453776041666665 plant_horizontal:0.6037272135416667 sky:0.0141796875
674,BDL064_Kermit_EyeTracking_Walk.mov,674,fixation,13084,436545.0,436880.0,335.0,436311.666667,00:07:16.68000,49.45,157.14,-1000.0,-1000.0,,,,plant_horizontal plant_vertical sky,plant_horizontal: 0.9950533715178339 background: 0.004946628482166103,plant_horizontal: 1.0,0.87623046875,plant_horizontal:0.8531477864583333 sky:0.014153645833333334 plant_vertical:0.013990885416666666
675,BDL064_Kermit_EyeTracking_Walk.mov,675,fixation,13094,436880.0,437246.666667,366.666667,436645.0,00:07:17.01300,20.08,173.05,-1000.0,-1000.0,,,,person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,background: 1.0,,0.858193359375,plant_horizontal:0.5821484375 person:0.21536458333333333 plant_vertical:0.08980143229166668 sky:0.01169921875
676,BDL064_Kermit_EyeTracking_Walk.mov,676,fixation,13104,437246.666667,437546.666667,300.0,436978.333333,00:07:17.34700,54.85,214.07,-1000.0,-1000.0,,,,pavement pavement person plant_horizontal plant_vertical,person: 0.874251497005988 background: 0.12574850299401197,person: 1.0,0.8530403645833333,person:0.5915494791666667 plant_horizontal:0.20408854166666668 plant_vertical:0.017294921875 pavement:0.21955078125
677,BDL064_Kermit_EyeTracking_Walk.mov,677,fixation,13114,437646.666667,437780.0,133.333333,437311.666667,00:07:17.68000,55.52,312.82,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_vertical: 0.4542483660130719 plant_horizontal: 0.5109406081273089 background: 0.03481102585961921,plant_vertical: 0.47063153245988515 plant_horizontal: 0.5293684675401148,0.9069889322916667,plant_vertical:0.8657389322916667 plant_horizontal:0.8966243489583333
678,BDL064_Kermit_EyeTracking_Walk.mov,678,fixation,13257,442153.333333,442820.0,666.666667,442085.0,00:07:22.45300,93.99,279.29,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical plant_vertical pole sky,plant_vertical: 0.5782026192985097 pavement: 0.4217973807014903 background: 0.0,plant_vertical: 0.5782026192985097 pavement: 0.4217973807014903,0.89787109375,plant_vertical:0.6547200520833334 plant_horizontal:0.07509440104166666 pavement:0.13617513020833333 pole:0.345791015625 sky:0.09576497395833333
679,BDL064_Kermit_EyeTracking_Walk.mov,679,fixation,13271,442853.333333,443053.333333,200.0,442551.666667,00:07:22.92000,143.04,330.09,-1000.0,-1000.0,,,,building plant_horizontal,background: 1.0,,0.6942805989583334,plant_horizontal:0.672734375 building:0.021546223958333333
680,BDL064_Kermit_EyeTracking_Walk.mov,680,fixation,13302,443921.666667,444055.0,133.333333,443586.666667,00:07:23.95500,221.15,50.26,-1000.0,-1000.0,,,,building building person plant_horizontal,plant_horizontal: 0.9597539092540375 building: 0.040246090745962575 background: 0.0,plant_horizontal: 0.9597539092540375 building: 0.040246090745962575,0.8892643229166667,plant_horizontal:0.8728841145833334 person:0.0023697916666666667 building:0.01701171875
681,BDL064_Kermit_EyeTracking_Walk.mov,681,fixation,13319,444488.333333,444623.333333,135.0,444153.333333,00:07:24.52200,194.35,148.31,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical,plant_horizontal: 0.8927829698857737 pavement: 0.0028556593977154725 background: 0.1043613707165109,plant_horizontal: 0.9968115942028986 pavement: 0.003188405797101449,0.8033528645833333,plant_horizontal:0.5480631510416667 pavement:0.22141276041666666 plant_vertical:0.13070638020833333
682,BDL064_Kermit_EyeTracking_Walk.mov,682,fixation,13328,444790.0,444956.666667,166.666667,444455.0,00:07:24.82300,192.75,264.59,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical,background: 1.0,,0.4538118489583333,pavement:0.23635416666666667 plant_horizontal:0.028626302083333333 plant_vertical:0.23670247395833335 building:0.016516927083333334
683,BDL064_Kermit_EyeTracking_Walk.mov,683,fixation,13333,444956.666667,445090.0,133.333333,444621.666667,00:07:24.99000,195.29,240.76,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical,plant_horizontal: 0.9372894532262244 pavement: 0.055454781031355274 background: 0.007255765742420316,plant_horizontal: 0.9441399112503263 pavement: 0.055860088749673714,0.8131087239583333,plant_horizontal:0.48907877604166666 pavement:0.32166666666666666 plant_vertical:0.068076171875 building:0.029736328125
684,BDL064_Kermit_EyeTracking_Walk.mov,684,fixation,13340,445223.333333,445323.333333,100.0,444855.0,00:07:25.22300,258.7,170.7,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sculpture sculpture sky,pavement: 0.7050761421319797 plant_horizontal: 0.26065989847715737 background: 0.03426395939086294,pavement: 0.7300919842312746 plant_horizontal: 0.26990801576872536,0.7569498697916667,pavement:0.4753645833333333 sky:0.026409505208333333 building:0.029316406250000003 sculpture:0.02382161458333333 plant_horizontal:0.09330403645833334 plant_vertical:0.120849609375
685,BDL064_Kermit_EyeTracking_Walk.mov,685,fixation,13349,445523.333333,445623.333333,100.0,445155.0,00:07:25.52300,180.71,241.53,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sculpture sculpture sky sky,pavement: 1.0 background: 0.0,pavement: 1.0,0.801923828125,plant_vertical:0.07003580729166667 pavement:0.5124674479166667 sculpture:0.02537109375 plant_horizontal:0.4199348958333333 sky:0.028056640625000004 building:0.025914713541666665
686,BDL064_Kermit_EyeTracking_Walk.mov,686,fixation,13353,445623.333333,445756.666667,133.333333,445288.333333,00:07:25.65700,162.39,257.75,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sculpture sculpture sky sky,pavement: 0.9947930226503515 background: 0.005206977349648529,pavement: 1.0,0.7641178385416667,pavement:0.4502311197916667 sky:0.044934895833333335 plant_vertical:0.048675130208333334 plant_horizontal:0.514541015625 sculpture:0.026276041666666666
687,BDL064_Kermit_EyeTracking_Walk.mov,687,fixation,13357,445790.0,445890.0,100.0,445421.666667,00:07:25.79000,187.85,250.51,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical sculpture sculpture sky sky,pavement: 0.7223551938726663 plant_horizontal: 0.27764480612733367 background: 0.0,pavement: 0.7223551938726663 plant_horizontal: 0.27764480612733367,0.7939615885416667,sculpture:0.028902994791666668 pavement:0.476689453125 sky:0.05961588541666667 building:0.014700520833333333 plant_horizontal:0.37463541666666667 plant_vertical:0.041871744791666665
688,BDL064_Kermit_EyeTracking_Walk.mov,688,fixation,13377,445925.0,447058.333333,1133.333333,446090.0,00:07:26.45800,189.76,186.09,-1000.0,-1000.0,,,,building pavement plant_vertical plant_vertical pole sculpture sky,pavement: 0.7719343920853944 background: 0.22806560791460556,pavement: 1.0,0.675009765625,pavement:0.58236328125 sculpture:0.022750651041666667 sky:0.007854817708333333 building:0.013434244791666666 plant_vertical:0.04799479166666667 pole:0.0011588541666666668
689,BDL064_Kermit_EyeTracking_Walk.mov,689,fixation,13399,447091.666667,447360.0,268.333333,446823.333333,00:07:27.19200,166.26,148.38,-1000.0,-1000.0,,,,building building building building pavement plant_horizontal plant_vertical plant_vertical sculpture,plant_horizontal: 0.4381294964028777 plant_vertical: 0.014388489208633094 building: 0.4906474820143885 background: 0.05683453237410072,plant_horizontal: 0.4645308924485126 plant_vertical: 0.015255530129672006 building: 0.5202135774218154,0.8631608072916667,plant_horizontal:0.5544596354166667 building:0.10246419270833332 sculpture:0.005130208333333333 plant_vertical:0.057259114583333326 pavement:0.17107747395833334
690,BDL064_Kermit_EyeTracking_Walk.mov,690,fixation,13410,447493.333333,447693.333333,200.0,447191.666667,00:07:27.56000,64.96,168.94,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_vertical sculpture,plant_horizontal: 0.9127831293933871 background: 0.08721687060661286,plant_horizontal: 1.0,0.8837858072916667,person:0.012685546875 plant_horizontal:0.7633658854166666 sculpture:0.007421875 plant_vertical:0.030319010416666667 pavement:0.1622265625
691,BDL064_Kermit_EyeTracking_Walk.mov,691,fixation,13417,447693.333333,447960.0,266.666667,447425.0,00:07:27.79300,90.8,159.99,-1000.0,-1000.0,,,,person plant_horizontal plant_horizontal sculpture,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.8434537760416667,plant_horizontal:0.9445638020833333 person:0.03885416666666667 sculpture:0.017529296875
692,BDL064_Kermit_EyeTracking_Walk.mov,692,fixation,13425,448026.666667,448193.333333,166.666667,447691.666667,00:07:28.06000,104.06,137.3,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.8917643229166666,plant_horizontal:0.8917643229166666
693,BDL064_Kermit_EyeTracking_Walk.mov,693,fixation,13549,452198.333333,452298.333333,100.0,451830.0,00:07:32.19800,127.73,7.45,-1000.0,-1000.0,,,,car pavement person plant_horizontal,plant_horizontal: 0.054963084495488104 background: 0.9450369155045119,plant_horizontal: 1.0,0.9243424479166666,plant_horizontal:0.865029296875 person:0.013229166666666667 pavement:0.73779296875 car:0.016969401041666665
694,BDL064_Kermit_EyeTracking_Walk.mov,694,fixation,13578,452966.666667,453466.666667,500.0,452798.333333,00:07:33.16700,145.02,171.02,-1000.0,-1000.0,,,,person person person plant_horizontal plant_vertical plant_vertical,plant_horizontal: 0.26931616341030196 person: 0.7153641207815276 background: 0.015319715808170514,plant_horizontal: 0.27350620067643744 person: 0.7264937993235626,0.79833984375,plant_horizontal:0.6523209635416667 person:0.14372395833333335 plant_vertical:0.0727734375
