,/Users/pslive1/Documents/Walk_Projext/BDL064_Kermit_EyeTracking_Walk/BDL064_Kermit_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
671,BDL064_Kermit_EyeTracking_Walk.mov,671,fixation,13037,435076.666667,435245.0,168.333333,434741.666667,00:07:15.11000,28.86,173.98,-1000.0,-1000.0,,,,,,,,
672,BDL064_Kermit_EyeTracking_Walk.mov,672,fixation,13070,436211.666667,436311.666667,100.0,435843.333333,00:07:16.21200,71.32,160.98,-1000.0,-1000.0,,,,,,,,
673,BDL064_Kermit_EyeTracking_Walk.mov,673,fixation,13075,436311.666667,436511.666667,200.0,436010.0,00:07:16.37800,99.6,154.75,-1000.0,-1000.0,,,,,,,,
674,BDL064_Kermit_EyeTracking_Walk.mov,674,fixation,13084,436545.0,436880.0,335.0,436311.666667,00:07:16.68000,49.45,157.14,-1000.0,-1000.0,,,,,,,,
675,BDL064_Kermit_EyeTracking_Walk.mov,675,fixation,13094,436880.0,437246.666667,366.666667,436645.0,00:07:17.01300,20.08,173.05,-1000.0,-1000.0,,,,,,,,
676,BDL064_Kermit_EyeTracking_Walk.mov,676,fixation,13104,437246.666667,437546.666667,300.0,436978.333333,00:07:17.34700,54.85,214.07,-1000.0,-1000.0,,,,,,,,
677,BDL064_Kermit_EyeTracking_Walk.mov,677,fixation,13114,437646.666667,437780.0,133.333333,437311.666667,00:07:17.68000,55.52,312.82,-1000.0,-1000.0,,,,,,,,
678,BDL064_Kermit_EyeTracking_Walk.mov,678,fixation,13257,442153.333333,442820.0,666.666667,442085.0,00:07:22.45300,93.99,279.29,-1000.0,-1000.0,,,,,,,,
679,BDL064_Kermit_EyeTracking_Walk.mov,679,fixation,13271,442853.333333,443053.333333,200.0,442551.666667,00:07:22.92000,143.04,330.09,-1000.0,-1000.0,,,,,,,,
680,BDL064_Kermit_EyeTracking_Walk.mov,680,fixation,13302,443921.666667,444055.0,133.333333,443586.666667,00:07:23.95500,221.15,50.26,-1000.0,-1000.0,,,,,,,,
681,BDL064_Kermit_EyeTracking_Walk.mov,681,fixation,13319,444488.333333,444623.333333,135.0,444153.333333,00:07:24.52200,194.35,148.31,-1000.0,-1000.0,,,,,,,,
682,BDL064_Kermit_EyeTracking_Walk.mov,682,fixation,13328,444790.0,444956.666667,166.666667,444455.0,00:07:24.82300,192.75,264.59,-1000.0,-1000.0,,,,,,,,
683,BDL064_Kermit_EyeTracking_Walk.mov,683,fixation,13333,444956.666667,445090.0,133.333333,444621.666667,00:07:24.99000,195.29,240.76,-1000.0,-1000.0,,,,,,,,
684,BDL064_Kermit_EyeTracking_Walk.mov,684,fixation,13340,445223.333333,445323.333333,100.0,444855.0,00:07:25.22300,258.7,170.7,-1000.0,-1000.0,,,,,,,,
685,BDL064_Kermit_EyeTracking_Walk.mov,685,fixation,13349,445523.333333,445623.333333,100.0,445155.0,00:07:25.52300,180.71,241.53,-1000.0,-1000.0,,,,,,,,
686,BDL064_Kermit_EyeTracking_Walk.mov,686,fixation,13353,445623.333333,445756.666667,133.333333,445288.333333,00:07:25.65700,162.39,257.75,-1000.0,-1000.0,,,,,,,,
687,BDL064_Kermit_EyeTracking_Walk.mov,687,fixation,13357,445790.0,445890.0,100.0,445421.666667,00:07:25.79000,187.85,250.51,-1000.0,-1000.0,,,,,,,,
688,BDL064_Kermit_EyeTracking_Walk.mov,688,fixation,13377,445925.0,447058.333333,1133.333333,446090.0,00:07:26.45800,189.76,186.09,-1000.0,-1000.0,,,,,,,,
689,BDL064_Kermit_EyeTracking_Walk.mov,689,fixation,13399,447091.666667,447360.0,268.333333,446823.333333,00:07:27.19200,166.26,148.38,-1000.0,-1000.0,,,,,,,,
690,BDL064_Kermit_EyeTracking_Walk.mov,690,fixation,13410,447493.333333,447693.333333,200.0,447191.666667,00:07:27.56000,64.96,168.94,-1000.0,-1000.0,,,,,,,,
691,BDL064_Kermit_EyeTracking_Walk.mov,691,fixation,13417,447693.333333,447960.0,266.666667,447425.0,00:07:27.79300,90.8,159.99,-1000.0,-1000.0,,,,,,,,
692,BDL064_Kermit_EyeTracking_Walk.mov,692,fixation,13425,448026.666667,448193.333333,166.666667,447691.666667,00:07:28.06000,104.06,137.3,-1000.0,-1000.0,,,,,,,,
693,BDL064_Kermit_EyeTracking_Walk.mov,693,fixation,13549,452198.333333,452298.333333,100.0,451830.0,00:07:32.19800,127.73,7.45,-1000.0,-1000.0,,,,,,,,
694,BDL064_Kermit_EyeTracking_Walk.mov,694,fixation,13578,452966.666667,453466.666667,500.0,452798.333333,00:07:33.16700,145.02,171.02,-1000.0,-1000.0,,,,,,,,
695,BDL064_Kermit_EyeTracking_Walk.mov,695,fixation,13587,453466.666667,453566.666667,100.0,453098.333333,00:07:33.46700,151.6,122.89,-1000.0,-1000.0,,,,,,,,
696,BDL064_Kermit_EyeTracking_Walk.mov,696,fixation,13596,453733.333333,453866.666667,133.333333,453398.333333,00:07:33.76700,225.64,125.01,-1000.0,-1000.0,,,,,,,,
697,BDL064_Kermit_EyeTracking_Walk.mov,697,fixation,13611,454068.333333,454535.0,466.666667,453900.0,00:07:34.26800,121.92,136.99,-1000.0,-1000.0,,,,,,,,
698,BDL064_Kermit_EyeTracking_Walk.mov,698,fixation,13629,454768.333333,455068.333333,300.0,454500.0,00:07:34.86800,144.45,221.81,-1000.0,-1000.0,,,,,,,,
699,BDL064_Kermit_EyeTracking_Walk.mov,699,fixation,13640,455201.666667,455370.0,168.333333,454866.666667,00:07:35.23500,194.48,125.18,-1000.0,-1000.0,,,,,,,,
700,BDL064_Kermit_EyeTracking_Walk.mov,700,fixation,13659,455870.0,455970.0,100.0,455501.666667,00:07:35.87000,234.55,137.79,-1000.0,-1000.0,,,,,,,,
701,BDL064_Kermit_EyeTracking_Walk.mov,701,fixation,13670,456203.333333,456370.0,166.666667,455868.333333,00:07:36.23700,197.39,289.41,-1000.0,-1000.0,,,,,,,,
702,BDL064_Kermit_EyeTracking_Walk.mov,702,fixation,13687,456771.666667,456938.333333,166.666667,456436.666667,00:07:36.80500,196.7,140.53,-1000.0,-1000.0,,,,,,,,
703,BDL064_Kermit_EyeTracking_Walk.mov,703,fixation,13704,457071.666667,457738.333333,666.666667,457003.333333,00:07:37.37200,171.72,204.67,-1000.0,-1000.0,,,,,,,,
704,BDL064_Kermit_EyeTracking_Walk.mov,704,fixation,13774,459341.666667,460175.0,833.333333,459340.0,00:07:39.70800,113.9,342.88,-1000.0,-1000.0,,,,,,,,
705,BDL064_Kermit_EyeTracking_Walk.mov,705,fixation,13791,460175.0,460475.0,300.0,459906.666667,00:07:40.27500,158.69,364.17,-1000.0,-1000.0,,,,,,,,
706,BDL064_Kermit_EyeTracking_Walk.mov,706,fixation,13811,460475.0,461476.666667,1001.666667,460575.0,00:07:40.94300,165.52,309.64,-1000.0,-1000.0,,,,,,,,
707,BDL064_Kermit_EyeTracking_Walk.mov,707,fixation,13830,461543.333333,461676.666667,133.333333,461208.333333,00:07:41.57700,191.27,261.0,-1000.0,-1000.0,,,,,,,,
708,BDL064_Kermit_EyeTracking_Walk.mov,708,fixation,13838,461843.333333,461945.0,101.666667,461475.0,00:07:41.84300,124.05,307.67,-1000.0,-1000.0,,,,,,,,
709,BDL064_Kermit_EyeTracking_Walk.mov,709,fixation,13863,462678.333333,462778.333333,100.0,462310.0,00:07:42.67800,32.74,284.57,-1000.0,-1000.0,,,,,,,,
710,BDL064_Kermit_EyeTracking_Walk.mov,710,fixation,13874,462911.666667,463280.0,368.333333,462676.666667,00:07:43.04500,93.4,217.25,-1000.0,-1000.0,,,,,,,,
711,BDL064_Kermit_EyeTracking_Walk.mov,711,fixation,13919,464113.333333,465048.333333,935.0,464178.333333,00:07:44.54700,16.49,391.05,-1000.0,-1000.0,,,,,,,,
712,BDL064_Kermit_EyeTracking_Walk.mov,712,fixation,13950,465348.333333,465881.666667,533.333333,465213.333333,00:07:45.58200,148.39,196.2,-1000.0,-1000.0,,,,,,,,
713,BDL064_Kermit_EyeTracking_Walk.mov,713,fixation,13965,466050.0,466183.333333,133.333333,465715.0,00:07:46.08300,146.24,258.8,-1000.0,-1000.0,,,,,,,,
714,BDL064_Kermit_EyeTracking_Walk.mov,714,fixation,13997,466283.333333,468118.333333,1835.0,466781.666667,00:07:47.15000,164.04,171.42,-1000.0,-1000.0,,,,building pavement pavement pavement person person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky,person: 0.778751933986591 sky: 0.14002062919030428 building: 0.07555440948942754 background: 0.005673027333677153,person: 0.783195020746888 sky: 0.1408195020746888 building: 0.07598547717842323,0.948095703125,person:0.4790169270833333 plant_horizontal:0.36353515624999994 pavement:0.04032877604166667 plant_vertical:0.03837890625 sky:0.023079427083333333 building:0.016100260416666668
715,BDL064_Kermit_EyeTracking_Walk.mov,715,fixation,14041,468351.666667,468953.333333,601.666667,468251.666667,00:07:48.62000,229.99,224.07,-1000.0,-1000.0,,,,,,,,
716,BDL064_Kermit_EyeTracking_Walk.mov,716,fixation,14138,469286.666667,474526.666667,5240.0,471488.333333,00:07:51.85700,113.05,228.24,-1000.0,-1000.0,,,,building building pavement pavement person person person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,person: 0.27007299270072993 pavement: 0.438963000251699 plant_horizontal: 0.145985401459854 building: 0.11855021394412282 background: 0.02642839164359426,person: 0.2774043433298862 pavement: 0.45087900723888313 plant_horizontal: 0.1499482936918304 building: 0.1217683557394002,0.9737141927083334,person:0.35115234375000004 pavement:0.06255859375 plant_horizontal:0.40196614583333334 building:0.015195312499999999 plant_vertical:0.117275390625 sky:0.04034505208333333
717,BDL064_Kermit_EyeTracking_Walk.mov,717,fixation,14239,475226.666667,475328.333333,101.666667,474858.333333,00:07:55.22700,59.94,235.16,-1000.0,-1000.0,,,,,,,,
718,BDL064_Kermit_EyeTracking_Walk.mov,718,fixation,14247,475361.666667,475728.333333,366.666667,475126.666667,00:07:55.49500,34.98,266.52,-1000.0,-1000.0,,,,,,,,
719,BDL064_Kermit_EyeTracking_Walk.mov,719,fixation,14269,476128.333333,476395.0,266.666667,475860.0,00:07:56.22800,169.74,182.69,-1000.0,-1000.0,,,,,,,,
720,BDL064_Kermit_EyeTracking_Walk.mov,720,fixation,14277,476395.0,476696.666667,301.666667,476126.666667,00:07:56.49500,158.21,181.54,-1000.0,-1000.0,,,,,,,,
721,BDL064_Kermit_EyeTracking_Walk.mov,721,fixation,14295,476696.666667,477563.333333,866.666667,476728.333333,00:07:57.09700,130.66,207.64,-1000.0,-1000.0,,,,,,,,
722,BDL064_Kermit_EyeTracking_Walk.mov,722,fixation,14317,477796.666667,477965.0,168.333333,477461.666667,00:07:57.83000,30.33,180.87,-1000.0,-1000.0,,,,,,,,
723,BDL064_Kermit_EyeTracking_Walk.mov,723,fixation,14343,478598.333333,478865.0,266.666667,478330.0,00:07:58.69800,104.19,358.19,-1000.0,-1000.0,,,,,,,,
724,BDL064_Kermit_EyeTracking_Walk.mov,724,fixation,14359,479198.333333,479333.333333,135.0,478863.333333,00:07:59.23200,298.09,194.02,-1000.0,-1000.0,,,,,,,,
725,BDL064_Kermit_EyeTracking_Walk.mov,725,fixation,14370,479600.0,479700.0,100.0,479231.666667,00:07:59.60000,153.74,349.13,-1000.0,-1000.0,,,,,,,,
726,BDL064_Kermit_EyeTracking_Walk.mov,726,fixation,14373,479700.0,479800.0,100.0,479331.666667,00:07:59.70000,144.64,373.87,-1000.0,-1000.0,,,,,,,,
727,BDL064_Kermit_EyeTracking_Walk.mov,727,fixation,14393,480300.0,480500.0,200.0,479998.333333,00:08:00.36700,151.75,267.66,-1000.0,-1000.0,,,,,,,,
728,BDL064_Kermit_EyeTracking_Walk.mov,728,fixation,14400,480600.0,480701.666667,101.666667,480231.666667,00:08:00.60000,211.9,204.25,-1000.0,-1000.0,,,,,,,,
729,BDL064_Kermit_EyeTracking_Walk.mov,729,fixation,14409,480868.333333,481001.666667,133.333333,480533.333333,00:08:00.90200,176.27,138.18,-1000.0,-1000.0,,,,,,,,
730,BDL064_Kermit_EyeTracking_Walk.mov,730,fixation,14415,481101.666667,481201.666667,100.0,480733.333333,00:08:01.10200,176.69,191.73,-1000.0,-1000.0,,,,,,,,
731,BDL064_Kermit_EyeTracking_Walk.mov,731,fixation,14421,481301.666667,481401.666667,100.0,480933.333333,00:08:01.30200,253.21,109.93,-1000.0,-1000.0,,,,,,,,
732,BDL064_Kermit_EyeTracking_Walk.mov,732,fixation,14439,481801.666667,482070.0,268.333333,481533.333333,00:08:01.90200,60.85,300.11,-1000.0,-1000.0,,,,,,,,
733,BDL064_Kermit_EyeTracking_Walk.mov,733,fixation,14467,482770.0,483003.333333,233.333333,482468.333333,00:08:02.83700,181.26,186.6,-1000.0,-1000.0,,,,,,,,
734,BDL064_Kermit_EyeTracking_Walk.mov,734,fixation,14497,483705.0,484071.666667,366.666667,483470.0,00:08:03.83800,240.77,197.81,-1000.0,-1000.0,,,,,,,,
735,BDL064_Kermit_EyeTracking_Walk.mov,735,fixation,14516,484271.666667,484773.333333,501.666667,484103.333333,00:08:04.47200,137.37,218.58,-1000.0,-1000.0,,,,,,,,
736,BDL064_Kermit_EyeTracking_Walk.mov,736,fixation,14529,484840.0,485073.333333,233.333333,484538.333333,00:08:04.90700,141.12,134.27,-1000.0,-1000.0,,,,,,,,
737,BDL064_Kermit_EyeTracking_Walk.mov,737,fixation,14540,485140.0,485506.666667,366.666667,484905.0,00:08:05.27300,126.08,175.41,-1000.0,-1000.0,,,,,,,,
738,BDL064_Kermit_EyeTracking_Walk.mov,738,fixation,14576,486475.0,486575.0,100.0,486106.666667,00:08:06.47500,146.94,54.19,-1000.0,-1000.0,,,,,,,,
739,BDL064_Kermit_EyeTracking_Walk.mov,739,fixation,14602,487310.0,487476.666667,166.666667,486975.0,00:08:07.34300,88.48,174.82,-1000.0,-1000.0,,,,,,,,
740,BDL064_Kermit_EyeTracking_Walk.mov,740,fixation,14622,487510.0,488576.666667,1066.666667,487641.666667,00:08:08.01000,114.37,238.11,-1000.0,-1000.0,,,,building building building building building building building building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sculpture sky,plant_horizontal: 0.10743589743589743 plant_vertical: 0.14025641025641025 building: 0.7251282051282051 background: 0.02717948717948718,plant_horizontal: 0.11043753294675804 plant_vertical: 0.1441750131787032 building: 0.7453874538745388,0.9284830729166667,person:0.11142578125 plant_horizontal:0.4776171875 plant_vertical:0.16359700520833334 building:0.13162109375 pavement:0.009147135416666667 sculpture:0.004466145833333333 sky:0.042587890625
741,BDL064_Kermit_EyeTracking_Walk.mov,741,fixation,14644,488678.333333,488878.333333,200.0,488376.666667,00:08:08.74500,171.3,132.32,-1000.0,-1000.0,,,,,,,,
742,BDL064_Kermit_EyeTracking_Walk.mov,742,fixation,14655,488978.333333,489345.0,366.666667,488743.333333,00:08:09.11200,104.99,189.82,-1000.0,-1000.0,,,,,,,,
743,BDL064_Kermit_EyeTracking_Walk.mov,743,fixation,14679,489445.0,490480.0,1035.0,489543.333333,00:08:09.91200,96.52,103.91,-1000.0,-1000.0,,,,,,,,
744,BDL064_Kermit_EyeTracking_Walk.mov,744,fixation,14740,491515.0,492481.666667,966.666667,491580.0,00:08:11.94800,87.57,334.81,-1000.0,-1000.0,,,,,,,,
745,BDL064_Kermit_EyeTracking_Walk.mov,745,fixation,14758,492481.666667,492716.666667,235.0,492180.0,00:08:12.54800,138.19,261.74,-1000.0,-1000.0,,,,,,,,
746,BDL064_Kermit_EyeTracking_Walk.mov,746,fixation,14771,492816.666667,493250.0,433.333333,492615.0,00:08:12.98300,119.88,304.23,-1000.0,-1000.0,,,,,,,,
747,BDL064_Kermit_EyeTracking_Walk.mov,747,fixation,14785,493450.0,493550.0,100.0,493081.666667,00:08:13.45000,186.0,205.2,-1000.0,-1000.0,,,,,,,,
748,BDL064_Kermit_EyeTracking_Walk.mov,748,fixation,14794,493750.0,493850.0,100.0,493381.666667,00:08:13.75000,79.37,244.37,-1000.0,-1000.0,,,,,,,,
749,BDL064_Kermit_EyeTracking_Walk.mov,749,fixation,14868,493883.333333,498623.333333,4740.0,495851.666667,00:08:16.22000,37.02,230.3,-1000.0,-1000.0,,,,,,,,
750,BDL064_Kermit_EyeTracking_Walk.mov,750,fixation,14975,498890.0,500760.0,1870.0,499423.333333,00:08:19.79200,73.04,210.19,-1000.0,-1000.0,,,,,,,,
751,BDL064_Kermit_EyeTracking_Walk.mov,751,fixation,15021,501093.333333,501626.666667,533.333333,500958.333333,00:08:21.32700,184.43,166.51,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky sky,person: 0.7359110437199899 plant_vertical: 0.2330048016173869 building: 0.02350265352539803 background: 0.0075815011372251705,person: 0.7415329768270945 plant_vertical: 0.23478482302011713 building: 0.023682200152788387,0.969677734375,person:0.19741861979166667 plant_horizontal:0.47529296875000004 plant_vertical:0.11495442708333332 pole:0.005166015625 sky:0.12796223958333333 pavement:0.027259114583333334 building:0.030214843749999998
752,BDL064_Kermit_EyeTracking_Walk.mov,752,fixation,15042,501995.0,502161.666667,166.666667,501660.0,00:08:22.02800,277.47,236.92,-1000.0,-1000.0,,,,,,,,
753,BDL064_Kermit_EyeTracking_Walk.mov,753,fixation,15060,502195.0,503161.666667,966.666667,502260.0,00:08:22.62800,203.68,194.18,-1000.0,-1000.0,,,,pavement person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky,person: 0.049205935954178597 plant_horizontal: 0.7232491538661807 pavement: 0.04608174954438948 plant_vertical: 0.09190315022129654 background: 0.0895600104139547,person: 0.05404632542179011 plant_horizontal: 0.7943951958821848 pavement: 0.05061481269659708 plant_vertical: 0.10094366599942808,0.9721875,person:0.31623046875 plant_horizontal:0.416103515625 pavement:0.07028971354166667 plant_vertical:0.143388671875 sky:0.031572265625
754,BDL064_Kermit_EyeTracking_Walk.mov,754,fixation,15093,503396.666667,504130.0,733.333333,503361.666667,00:08:23.73000,211.88,242.43,-1000.0,-1000.0,,,,pavement person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky,pavement: 0.8888310335850039 background: 0.1111689664149961,pavement: 1.0,0.9545247395833333,person:0.26006510416666667 pavement:0.06670247395833333 plant_horizontal:0.4617122395833333 plant_vertical:0.151025390625 sky:0.018567708333333332
755,BDL064_Kermit_EyeTracking_Walk.mov,755,fixation,15107,504130.0,504363.333333,233.333333,503828.333333,00:08:24.19700,168.71,179.25,-1000.0,-1000.0,,,,,,,,
756,BDL064_Kermit_EyeTracking_Walk.mov,756,fixation,15118,504396.666667,504798.333333,401.666667,504195.0,00:08:24.56300,152.15,166.02,-1000.0,-1000.0,,,,,,,,
757,BDL064_Kermit_EyeTracking_Walk.mov,757,fixation,15129,504831.666667,505131.666667,300.0,504563.333333,00:08:24.93200,124.08,188.47,-1000.0,-1000.0,,,,,,,,
758,BDL064_Kermit_EyeTracking_Walk.mov,758,fixation,15139,505265.0,505365.0,100.0,504896.666667,00:08:25.26500,95.42,203.41,-1000.0,-1000.0,,,,,,,,
759,BDL064_Kermit_EyeTracking_Walk.mov,759,fixation,15148,505565.0,505665.0,100.0,505196.666667,00:08:25.56500,97.5,162.88,-1000.0,-1000.0,,,,,,,,
760,BDL064_Kermit_EyeTracking_Walk.mov,760,fixation,15151,505665.0,505765.0,100.0,505296.666667,00:08:25.66500,118.85,151.9,-1000.0,-1000.0,,,,,,,,
761,BDL064_Kermit_EyeTracking_Walk.mov,761,fixation,15159,505931.666667,506033.333333,101.666667,505563.333333,00:08:25.93200,148.26,145.26,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical,pavement: 0.5167088607594936 plant_horizontal: 0.450379746835443 plant_vertical: 0.03164556962025317 background: 0.0012658227848101266,pavement: 0.5173637515842839 plant_horizontal: 0.4509505703422053 plant_vertical: 0.031685678073510776,0.9871158854166666,pavement:0.208369140625 plant_horizontal:0.6184147135416667 plant_vertical:0.11557291666666666 building:0.04901041666666667
762,BDL064_Kermit_EyeTracking_Walk.mov,762,fixation,15168,506200.0,506333.333333,133.333333,505865.0,00:08:26.23300,266.57,80.11,-1000.0,-1000.0,,,,,,,,
763,BDL064_Kermit_EyeTracking_Walk.mov,763,fixation,15179,506600.0,506700.0,100.0,506231.666667,00:08:26.60000,132.42,34.27,-1000.0,-1000.0,,,,,,,,
764,BDL064_Kermit_EyeTracking_Walk.mov,764,fixation,15195,506933.333333,507435.0,501.666667,506765.0,00:08:27.13300,159.04,165.97,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sculpture sky sky,plant_horizontal: 0.2849766412589132 plant_vertical: 0.7150233587410868 background: 0.0,plant_horizontal: 0.2849766412589132 plant_vertical: 0.7150233587410868,0.978837890625,pavement:0.34528971354166665 plant_horizontal:0.3460416666666667 sculpture:0.027027994791666666 plant_vertical:0.21663411458333334 sky:0.04767252604166667
765,BDL064_Kermit_EyeTracking_Walk.mov,765,fixation,15207,507435.0,507735.0,300.0,507166.666667,00:08:27.53500,151.63,181.58,-1000.0,-1000.0,,,,,,,,
766,BDL064_Kermit_EyeTracking_Walk.mov,766,fixation,15228,507735.0,508803.333333,1068.333333,507866.666667,00:08:28.23500,114.87,221.18,-1000.0,-1000.0,,,,,,,,
767,BDL064_Kermit_EyeTracking_Walk.mov,767,fixation,15251,509003.333333,509103.333333,100.0,508635.0,00:08:29.00300,205.07,74.76,-1000.0,-1000.0,,,,,,,,
768,BDL064_Kermit_EyeTracking_Walk.mov,768,fixation,15293,509303.333333,511606.666667,2303.333333,510036.666667,00:08:30.40500,93.48,218.57,-1000.0,-1000.0,,,,,,,,
769,BDL064_Kermit_EyeTracking_Walk.mov,769,fixation,15335,511773.333333,511906.666667,133.333333,511438.333333,00:08:31.80700,202.7,115.51,-1000.0,-1000.0,,,,building building building plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,plant_vertical: 0.0983733539891557 building: 0.8912987348308804 background: 0.010327911179963851,plant_vertical: 0.0993999478215497 building: 0.9006000521784503,0.9819921875,plant_horizontal:0.30299804687500004 plant_vertical:0.17935221354166667 sky:0.4239583333333333 building:0.08173828125
770,BDL064_Kermit_EyeTracking_Walk.mov,770,fixation,15362,511973.333333,513508.333333,1535.0,512340.0,00:08:32.70800,139.26,183.63,-1000.0,-1000.0,,,,,,,,
771,BDL064_Kermit_EyeTracking_Walk.mov,771,fixation,15390,513575.0,513808.333333,233.333333,513273.333333,00:08:33.64200,73.86,173.31,-1000.0,-1000.0,,,,,,,,
772,BDL064_Kermit_EyeTracking_Walk.mov,772,fixation,15405,513808.333333,514543.333333,735.0,513775.0,00:08:34.14300,97.75,208.8,-1000.0,-1000.0,,,,,,,,
773,BDL064_Kermit_EyeTracking_Walk.mov,773,fixation,15423,514543.333333,515010.0,466.666667,514375.0,00:08:34.74300,125.25,179.18,-1000.0,-1000.0,,,,,,,,
774,BDL064_Kermit_EyeTracking_Walk.mov,774,fixation,15434,515010.0,515310.0,300.0,514741.666667,00:08:35.11000,141.57,162.65,-1000.0,-1000.0,,,,,,,,
775,BDL064_Kermit_EyeTracking_Walk.mov,775,fixation,15459,515310.0,516645.0,1335.0,515576.666667,00:08:35.94500,124.51,155.6,-1000.0,-1000.0,,,,,,,,
776,BDL064_Kermit_EyeTracking_Walk.mov,776,fixation,15484,516680.0,516946.666667,266.666667,516411.666667,00:08:36.78000,155.73,170.4,-1000.0,-1000.0,,,,,,,,
777,BDL064_Kermit_EyeTracking_Walk.mov,777,fixation,15493,516980.0,517246.666667,266.666667,516711.666667,00:08:37.08000,97.13,191.31,-1000.0,-1000.0,,,,,,,,
778,BDL064_Kermit_EyeTracking_Walk.mov,778,fixation,15499,517246.666667,517380.0,133.333333,516911.666667,00:08:37.28000,90.89,203.7,-1000.0,-1000.0,,,,,,,,
779,BDL064_Kermit_EyeTracking_Walk.mov,779,fixation,15523,517380.0,518881.666667,1501.666667,517713.333333,00:08:38.08200,71.02,231.89,-1000.0,-1000.0,,,,building building building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky sky,plant_vertical: 0.6916520431185761 building: 0.3083479568814239 background: 0.0,plant_vertical: 0.6916520431185761 building: 0.3083479568814239,0.9716731770833333,pavement:0.361240234375 plant_vertical:0.200517578125 pole:0.017412109375 plant_horizontal:0.18996419270833334 building:0.17204101562500002 sky:0.038193359375
780,BDL064_Kermit_EyeTracking_Walk.mov,780,fixation,15560,519215.0,519516.666667,301.666667,518946.666667,00:08:39.31500,155.1,161.53,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sculpture sky sky,plant_horizontal: 0.06775700934579439 sculpture: 0.9301661474558671 background: 0.0020768431983385254,plant_horizontal: 0.06789802289281997 sculpture: 0.93210197710718,0.9732877604166666,pavement:0.3202669270833333 plant_horizontal:0.346328125 sculpture:0.09636067708333333 sky:0.043444010416666665 building:0.06142252604166667 plant_vertical:0.11011718749999999
781,BDL064_Kermit_EyeTracking_Walk.mov,781,fixation,15581,519516.666667,520616.666667,1100.0,519648.333333,00:08:40.01700,144.15,195.51,-1000.0,-1000.0,,,,,,,,
782,BDL064_Kermit_EyeTracking_Walk.mov,782,fixation,15603,520650.0,520918.333333,268.333333,520383.333333,00:08:40.75200,178.51,139.31,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sculpture sky sky sky,sculpture: 1.0 background: 0.0,sculpture: 1.0,0.983544921875,pavement:0.38306315104166666 plant_horizontal:0.28937174479166666 plant_vertical:0.10140950520833333 sculpture:0.11330078125 building:0.073994140625 sky:0.034710286458333336
783,BDL064_Kermit_EyeTracking_Walk.mov,783,fixation,15615,520951.666667,521418.333333,466.666667,520783.333333,00:08:41.15200,110.45,196.89,-1000.0,-1000.0,,,,,,,,
784,BDL064_Kermit_EyeTracking_Walk.mov,784,fixation,15627,521451.666667,521718.333333,266.666667,521183.333333,00:08:41.55200,85.43,189.62,-1000.0,-1000.0,,,,,,,,
785,BDL064_Kermit_EyeTracking_Walk.mov,785,fixation,15638,521718.333333,522186.666667,468.333333,521550.0,00:08:41.91800,63.25,209.96,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical sculpture sky sky,pavement: 0.014735264735264736 plant_horizontal: 0.07967032967032966 plant_horizontal: 0.012737262737262738 building: 0.8828671328671329 background: 0.00999000999000999,pavement: 0.014883955600403632 plant_horizontal: 0.08047426841574168 plant_horizontal: 0.012865792129162463 building: 0.8917759838546923,0.9851432291666666,pavement:0.5114583333333333 plant_horizontal:0.15658203125 building:0.13365234375 sculpture:0.10515950520833334 plant_vertical:0.029342447916666667 sky:0.056207682291666665
786,BDL064_Kermit_EyeTracking_Walk.mov,786,fixation,15652,522386.666667,522486.666667,100.0,522018.333333,00:08:42.38700,184.51,80.44,-1000.0,-1000.0,,,,,,,,
