,/Users/pslive1/Documents/Walk_Projext/BDL079_Daisy_Walk_RouteP1/BDL079_Daisy_Walk_RouteP1.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
495,BDL079_Daisy_Walk_RouteP1.mov,495,fixation,7437,248185.0,248351.666667,166.666667,248183.333333,00:04:08.21800,62.81,172.51,-1000.0,-1000.0,,,,,,,,
496,BDL079_Daisy_Walk_RouteP1.mov,496,fixation,7446,248451.666667,248651.666667,200.0,248483.333333,00:04:08.51800,117.81,175.67,-1000.0,-1000.0,,,,,,,,
497,BDL079_Daisy_Walk_RouteP1.mov,497,fixation,7451,248685.0,248785.0,100.0,248650.0,00:04:08.68500,309.09,192.23,-1000.0,-1000.0,,,,building construction pavement plant_horizontal plant_horizontal plant_vertical sky,building: 0.11971509451191673 pavement: 0.08885033330289471 plant_vertical: 0.7746324536572002 background: 0.01680211852798831,building: 0.12176093619392589 pavement: 0.09036871923469862 plant_vertical: 0.7878703445713755,0.9829752604166667,construction:0.139228515625 building:0.09977213541666667 pavement:0.44148111979166665 plant_horizontal:0.018597005208333336 plant_vertical:0.218349609375 sky:0.066416015625
498,BDL079_Daisy_Walk_RouteP1.mov,498,fixation,7457,248851.666667,248985.0,133.333333,248850.0,00:04:08.88500,42.23,163.55,-1000.0,-1000.0,,,,,,,,
499,BDL079_Daisy_Walk_RouteP1.mov,499,fixation,7466,249153.333333,249286.666667,133.333333,249151.666667,00:04:09.18700,67.84,189.53,-1000.0,-1000.0,,,,,,,,
500,BDL079_Daisy_Walk_RouteP1.mov,500,fixation,7474,249353.333333,249620.0,266.666667,249418.333333,00:04:09.45300,86.96,197.55,-1000.0,-1000.0,,,,,,,,
501,BDL079_Daisy_Walk_RouteP1.mov,501,fixation,7484,249620.0,250053.333333,433.333333,249751.666667,00:04:09.78700,65.13,202.74,-1000.0,-1000.0,,,,building construction pavement plant_horizontal plant_vertical plant_vertical sky sky sky,construction: 0.6799889999083326 plant_vertical: 0.2969108075900633 background: 0.02310019250160418,construction: 0.6960683119076663 plant_vertical: 0.3039316880923337,0.9690494791666666,construction:0.06285807291666666 plant_vertical:0.2371516927083333 plant_horizontal:0.11631184895833334 pavement:0.31746744791666665 building:0.20069010416666666 sky:0.12108398437500001
502,BDL079_Daisy_Walk_RouteP1.mov,502,fixation,7498,250120.0,250455.0,335.0,250218.333333,00:04:10.25300,59.8,197.64,-1000.0,-1000.0,,,,,,,,
503,BDL079_Daisy_Walk_RouteP1.mov,503,fixation,7507,250455.0,250721.666667,266.666667,250520.0,00:04:10.55500,297.23,196.48,-1000.0,-1000.0,,,,,,,,
504,BDL079_Daisy_Walk_RouteP1.mov,504,fixation,7515,250788.333333,250955.0,166.666667,250786.666667,00:04:10.82200,102.46,186.99,-1000.0,-1000.0,,,,,,,,
505,BDL079_Daisy_Walk_RouteP1.mov,505,fixation,7523,251021.666667,251255.0,233.333333,251053.333333,00:04:11.08800,81.95,177.77,-1000.0,-1000.0,,,,,,,,
506,BDL079_Daisy_Walk_RouteP1.mov,506,fixation,7530,251288.333333,251455.0,166.666667,251286.666667,00:04:11.32200,122.87,194.87,-1000.0,-1000.0,,,,,,,,
507,BDL079_Daisy_Walk_RouteP1.mov,507,fixation,7535,251455.0,251588.333333,133.333333,251453.333333,00:04:11.48800,129.24,206.29,-1000.0,-1000.0,,,,,,,,
508,BDL079_Daisy_Walk_RouteP1.mov,508,fixation,7543,251756.666667,251856.666667,100.0,251721.666667,00:04:11.75700,94.57,184.2,-1000.0,-1000.0,,,,,,,,
509,BDL079_Daisy_Walk_RouteP1.mov,509,fixation,7550,251890.0,252156.666667,266.666667,251955.0,00:04:11.99000,107.24,200.83,-1000.0,-1000.0,,,,,,,,
510,BDL079_Daisy_Walk_RouteP1.mov,510,fixation,7555,252156.666667,252256.666667,100.0,252121.666667,00:04:12.15700,122.16,200.46,-1000.0,-1000.0,,,,,,,,
511,BDL079_Daisy_Walk_RouteP1.mov,511,fixation,7565,252456.666667,252590.0,133.333333,252455.0,00:04:12.49000,334.18,188.42,-1000.0,-1000.0,,,,,,,,
512,BDL079_Daisy_Walk_RouteP1.mov,512,fixation,7572,252656.666667,252856.666667,200.0,252688.333333,00:04:12.72300,77.78,125.22,-1000.0,-1000.0,,,,,,,,
513,BDL079_Daisy_Walk_RouteP1.mov,513,fixation,7580,252991.666667,253091.666667,100.0,252956.666667,00:04:12.99200,109.82,141.47,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 0.6576683748169839 sky: 0.32183382137628114 background: 0.020497803806734993,plant_vertical: 0.6714312406576981 sky: 0.32856875934230195,0.9864713541666666,pavement:0.36520182291666664 plant_horizontal:0.07171223958333334 plant_vertical:0.45853515625 sky:0.09180989583333334
514,BDL079_Daisy_Walk_RouteP1.mov,514,fixation,7592,253391.666667,253491.666667,100.0,253356.666667,00:04:13.39200,284.98,197.95,-1000.0,-1000.0,,,,,,,,
515,BDL079_Daisy_Walk_RouteP1.mov,515,fixation,7596,253491.666667,253625.0,133.333333,253490.0,00:04:13.52500,76.52,138.29,-1000.0,-1000.0,,,,,,,,
516,BDL079_Daisy_Walk_RouteP1.mov,516,fixation,7606,253791.666667,254025.0,233.333333,253823.333333,00:04:13.85800,62.09,151.11,-1000.0,-1000.0,,,,,,,,
517,BDL079_Daisy_Walk_RouteP1.mov,517,fixation,7611,254025.0,254125.0,100.0,253990.0,00:04:14.02500,68.44,154.28,-1000.0,-1000.0,,,,,,,,
518,BDL079_Daisy_Walk_RouteP1.mov,518,fixation,7616,254158.333333,254326.666667,168.333333,254156.666667,00:04:14.19200,64.28,165.55,-1000.0,-1000.0,,,,,,,,
519,BDL079_Daisy_Walk_RouteP1.mov,519,fixation,7631,254693.333333,254793.333333,100.0,254658.333333,00:04:14.69300,63.09,164.26,-1000.0,-1000.0,,,,,,,,
520,BDL079_Daisy_Walk_RouteP1.mov,520,fixation,7657,255293.333333,255895.0,601.666667,255526.666667,00:04:15.56200,239.77,209.0,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical sky,building: 0.19497662480520672 plant_vertical: 0.77147309560913 background: 0.033550279585663215,building: 0.20174523380442 plant_vertical: 0.79825476619558,0.9745735677083334,pavement:0.4559016927083333 plant_horizontal:0.029547526041666664 building:0.09623697916666667 plant_vertical:0.3514095052083333 sky:0.04150716145833333
521,BDL079_Daisy_Walk_RouteP1.mov,521,fixation,7688,256261.666667,257030.0,768.333333,256560.0,00:04:16.59500,241.93,208.12,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical sky,pavement: 0.20442791035296254 plant_horizontal: 0.005171944469648852 plant_horizontal: 0.002086924961437256 plant_vertical: 0.7850467289719626 background: 0.0032664912439887487,pavement: 0.2050978607191625 plant_horizontal: 0.005188893946290396 plant_horizontal: 0.0020937642239417385 plant_vertical: 0.7876194811106054,0.9976497395833334,pavement:0.42315104166666667 plant_horizontal:0.100126953125 building:0.17083333333333334 plant_vertical:0.24935221354166667 sky:0.06253255208333333
522,BDL079_Daisy_Walk_RouteP1.mov,522,fixation,7704,257063.333333,257263.333333,200.0,257095.0,00:04:17.13000,225.05,211.53,-1000.0,-1000.0,,,,,,,,
523,BDL079_Daisy_Walk_RouteP1.mov,523,fixation,7755,258798.333333,258931.666667,133.333333,258796.666667,00:04:18.83200,85.47,164.91,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.9837239583333334,pavement:0.45211588541666664 plant_horizontal:0.09579427083333333 sky:0.045745442708333334 plant_vertical:0.39270182291666667
524,BDL079_Daisy_Walk_RouteP1.mov,524,fixation,7759,258931.666667,259065.0,133.333333,258930.0,00:04:18.96500,70.07,180.8,-1000.0,-1000.0,,,,,,,,
525,BDL079_Daisy_Walk_RouteP1.mov,525,fixation,7768,259265.0,259365.0,100.0,259230.0,00:04:19.26500,72.94,152.01,-1000.0,-1000.0,,,,,,,,
526,BDL079_Daisy_Walk_RouteP1.mov,526,fixation,7776,259533.333333,259633.333333,100.0,259498.333333,00:04:19.53300,112.42,165.87,-1000.0,-1000.0,,,,,,,,
527,BDL079_Daisy_Walk_RouteP1.mov,527,fixation,7801,259633.333333,261168.333333,1535.0,260331.666667,00:04:20.36700,113.86,180.89,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.995498046875,building:0.044150390625 pavement:0.49455403645833335 plant_horizontal:0.08007486979166667 plant_vertical:0.36615559895833333 sky:0.024156901041666668
528,BDL079_Daisy_Walk_RouteP1.mov,528,fixation,7851,261235.0,262936.666667,1701.6666670000002,262000.0,00:04:22.03500,119.92,194.64,-1000.0,-1000.0,,,,,,,,
529,BDL079_Daisy_Walk_RouteP1.mov,529,fixation,7881,263036.666667,263136.666667,100.0,263001.666667,00:04:23.03700,285.49,198.02,-1000.0,-1000.0,,,,,,,,
530,BDL079_Daisy_Walk_RouteP1.mov,530,fixation,7889,263136.666667,263571.666667,435.0,263268.333333,00:04:23.30300,104.99,162.04,-1000.0,-1000.0,,,,,,,,
531,BDL079_Daisy_Walk_RouteP1.mov,531,fixation,7899,263571.666667,263771.666667,200.0,263603.333333,00:04:23.63800,289.91,196.81,-1000.0,-1000.0,,,,,,,,
532,BDL079_Daisy_Walk_RouteP1.mov,532,fixation,7909,263971.666667,264071.666667,100.0,263936.666667,00:04:23.97200,181.37,184.37,-1000.0,-1000.0,,,,,,,,
533,BDL079_Daisy_Walk_RouteP1.mov,533,fixation,7922,264338.333333,264571.666667,233.333333,264370.0,00:04:24.40500,100.88,150.22,-1000.0,-1000.0,,,,,,,,
534,BDL079_Daisy_Walk_RouteP1.mov,534,fixation,7931,264673.333333,264806.666667,133.333333,264671.666667,00:04:24.70700,70.24,161.57,-1000.0,-1000.0,,,,,,,,
535,BDL079_Daisy_Walk_RouteP1.mov,535,fixation,7937,264873.333333,265006.666667,133.333333,264871.666667,00:04:24.90700,32.52,175.62,-1000.0,-1000.0,,,,,,,,
536,BDL079_Daisy_Walk_RouteP1.mov,536,fixation,7941,265006.666667,265140.0,133.333333,265005.0,00:04:25.04000,298.67,196.02,-1000.0,-1000.0,,,,,,,,
537,BDL079_Daisy_Walk_RouteP1.mov,537,fixation,7949,265273.333333,265440.0,166.666667,265271.666667,00:04:25.30700,81.41,172.26,-1000.0,-1000.0,,,,,,,,
538,BDL079_Daisy_Walk_RouteP1.mov,538,fixation,7965,265440.0,266341.666667,901.666667,265805.0,00:04:25.84000,97.51,183.1,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical sky,plant_vertical: 0.9393328445747801 building: 0.057093108504398825 background: 0.0035740469208211142,plant_vertical: 0.9427021061344615 building: 0.05729789386553849,0.9825325520833333,pavement:0.23073567708333334 plant_horizontal:0.24126627604166667 plant_vertical:0.385859375 building:0.109775390625 sky:0.015797526041666666
539,BDL079_Daisy_Walk_RouteP1.mov,539,fixation,7984,266375.0,266641.666667,266.666667,266440.0,00:04:26.47500,133.34,170.33,-1000.0,-1000.0,,,,,,,,
540,BDL079_Daisy_Walk_RouteP1.mov,540,fixation,7991,266675.0,266841.666667,166.666667,266673.333333,00:04:26.70800,70.17,142.36,-1000.0,-1000.0,,,,,,,,
541,BDL079_Daisy_Walk_RouteP1.mov,541,fixation,8114,270813.333333,270913.333333,100.0,270778.333333,00:04:30.81300,264.32,201.92,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9914225260416667,plant_horizontal:0.9914225260416667
542,BDL079_Daisy_Walk_RouteP1.mov,542,fixation,8117,270913.333333,271013.333333,100.0,270878.333333,00:04:30.91300,291.44,55.4,-1000.0,-1000.0,,,,,,,,
543,BDL079_Daisy_Walk_RouteP1.mov,543,fixation,8184,273116.666667,273250.0,133.333333,273115.0,00:04:33.15000,323.87,51.77,-1000.0,-1000.0,,,,plant_vertical,plant_vertical: 0.9856927710843374 background: 0.01430722891566265,plant_vertical: 1.0,0.9924609375,plant_vertical:0.9924609375
544,BDL079_Daisy_Walk_RouteP1.mov,544,fixation,8187,273250.0,273350.0,100.0,273215.0,00:04:33.25000,330.12,57.91,-1000.0,-1000.0,,,,,,,,
545,BDL079_Daisy_Walk_RouteP1.mov,545,fixation,8194,273416.666667,273616.666667,200.0,273448.333333,00:04:33.48300,256.91,77.59,-1000.0,-1000.0,,,,,,,,
546,BDL079_Daisy_Walk_RouteP1.mov,546,fixation,8201,273616.666667,273885.0,268.333333,273681.666667,00:04:33.71700,279.62,97.4,-1000.0,-1000.0,,,,,,,,
547,BDL079_Daisy_Walk_RouteP1.mov,547,fixation,8226,274518.333333,274685.0,166.666667,274516.666667,00:04:34.55200,226.27,210.94,-1000.0,-1000.0,,,,plant_vertical,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.99427734375,plant_vertical:0.99427734375
548,BDL079_Daisy_Walk_RouteP1.mov,548,fixation,8236,274885.0,274985.0,100.0,274850.0,00:04:34.88500,120.32,232.59,-1000.0,-1000.0,,,,,,,,
549,BDL079_Daisy_Walk_RouteP1.mov,549,fixation,8296,276855.0,277021.666667,166.666667,276853.333333,00:04:36.88800,245.48,208.3,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9876595052083333,plant_horizontal:0.5611751302083333 pavement:0.0723046875 plant_vertical:0.34911783854166667 sky:0.0062858072916666665
550,BDL079_Daisy_Walk_RouteP1.mov,550,fixation,8312,277055.0,277856.666667,801.666667,277386.666667,00:04:37.42200,249.85,206.76,-1000.0,-1000.0,,,,,,,,
551,BDL079_Daisy_Walk_RouteP1.mov,551,fixation,8327,277890.0,278023.333333,133.333333,277888.333333,00:04:37.92300,244.17,208.76,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9842252604166667,plant_horizontal:0.8288216145833334 plant_vertical:0.15548828125
552,BDL079_Daisy_Walk_RouteP1.mov,552,fixation,8334,278123.333333,278290.0,166.666667,278121.666667,00:04:38.15700,247.09,207.4,-1000.0,-1000.0,,,,,,,,
553,BDL079_Daisy_Walk_RouteP1.mov,553,fixation,8344,278323.333333,278756.666667,433.333333,278455.0,00:04:38.49000,249.4,206.92,-1000.0,-1000.0,,,,,,,,
554,BDL079_Daisy_Walk_RouteP1.mov,554,fixation,8366,279191.666667,279358.333333,166.666667,279190.0,00:04:39.22500,260.01,202.65,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9205436197916667,plant_horizontal:0.9205436197916667
555,BDL079_Daisy_Walk_RouteP1.mov,555,fixation,8375,279491.666667,279625.0,133.333333,279490.0,00:04:39.52500,261.35,201.93,-1000.0,-1000.0,,,,,,,,
556,BDL079_Daisy_Walk_RouteP1.mov,556,fixation,8384,279691.666667,280025.0,333.333333,279790.0,00:04:39.82500,262.8,202.37,-1000.0,-1000.0,,,,,,,,
557,BDL079_Daisy_Walk_RouteP1.mov,557,fixation,8421,280893.333333,281293.333333,400.0,281025.0,00:04:41.06000,260.92,202.78,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9857194010416667,plant_horizontal:0.9857194010416667
558,BDL079_Daisy_Walk_RouteP1.mov,558,fixation,8523,284365.0,284631.666667,266.666667,284430.0,00:04:44.46500,205.67,180.73,-1000.0,-1000.0,,,,,,,,
559,BDL079_Daisy_Walk_RouteP1.mov,559,fixation,8531,284631.666667,284931.666667,300.0,284696.666667,00:04:44.73200,210.62,177.12,-1000.0,-1000.0,,,,,,,,
560,BDL079_Daisy_Walk_RouteP1.mov,560,fixation,8563,284931.666667,286733.333333,1801.6666670000002,285765.0,00:04:45.80000,177.31,172.91,-1000.0,-1000.0,,,,pavement person person plant_horizontal plant_vertical plant_vertical,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.8723177083333333,person:0.060380859375 pavement:0.073779296875 plant_horizontal:0.4577734375 plant_vertical:0.2893977864583333
561,BDL079_Daisy_Walk_RouteP1.mov,561,fixation,8592,286733.333333,286868.333333,135.0,286731.666667,00:04:46.76700,167.51,177.4,-1000.0,-1000.0,,,,,,,,
562,BDL079_Daisy_Walk_RouteP1.mov,562,fixation,8595,286868.333333,286968.333333,100.0,286833.333333,00:04:46.86800,194.58,176.16,-1000.0,-1000.0,,,,,,,,
563,BDL079_Daisy_Walk_RouteP1.mov,563,fixation,8600,287035.0,287135.0,100.0,287000.0,00:04:47.03500,204.22,174.1,-1000.0,-1000.0,,,,,,,,
564,BDL079_Daisy_Walk_RouteP1.mov,564,fixation,8604,287168.333333,287268.333333,100.0,287133.333333,00:04:47.16800,205.78,178.92,-1000.0,-1000.0,,,,,,,,
565,BDL079_Daisy_Walk_RouteP1.mov,565,fixation,8608,287268.333333,287435.0,166.666667,287266.666667,00:04:47.30200,181.83,187.67,-1000.0,-1000.0,,,,,,,,
566,BDL079_Daisy_Walk_RouteP1.mov,566,fixation,8615,287435.0,287701.666667,266.666667,287500.0,00:04:47.53500,153.0,195.95,-1000.0,-1000.0,,,,,,,,
567,BDL079_Daisy_Walk_RouteP1.mov,567,fixation,8624,287701.666667,288035.0,333.333333,287800.0,00:04:47.83500,182.56,189.41,-1000.0,-1000.0,,,,,,,,
568,BDL079_Daisy_Walk_RouteP1.mov,568,fixation,8636,288203.333333,288370.0,166.666667,288201.666667,00:04:48.23700,184.24,238.65,-1000.0,-1000.0,,,,,,,,
569,BDL079_Daisy_Walk_RouteP1.mov,569,fixation,8648,288403.333333,288970.0,566.666667,288601.666667,00:04:48.63700,107.41,193.73,-1000.0,-1000.0,,,,,,,,
570,BDL079_Daisy_Walk_RouteP1.mov,570,fixation,8659,288970.0,289136.666667,166.666667,288968.333333,00:04:49.00300,88.45,165.11,-1000.0,-1000.0,,,,,,,,
571,BDL079_Daisy_Walk_RouteP1.mov,571,fixation,8670,289336.666667,289505.0,168.333333,289335.0,00:04:49.37000,33.11,177.47,-1000.0,-1000.0,,,,building plant_horizontal plant_vertical,plant_vertical: 0.7202484742807324 plant_horizontal: 0.2392109851787271 background: 0.04054054054054054,plant_vertical: 0.7506815084052704 plant_horizontal: 0.24931849159472966,0.9851920572916667,plant_vertical:0.3355533854166667 building:0.05734375 plant_horizontal:0.5923893229166667
572,BDL079_Daisy_Walk_RouteP1.mov,572,fixation,8682,289738.333333,289871.666667,133.333333,289736.666667,00:04:49.77200,135.68,139.11,-1000.0,-1000.0,,,,,,,,
573,BDL079_Daisy_Walk_RouteP1.mov,573,fixation,8688,289971.666667,290071.666667,100.0,289936.666667,00:04:49.97200,191.44,131.77,-1000.0,-1000.0,,,,,,,,
574,BDL079_Daisy_Walk_RouteP1.mov,574,fixation,8694,290138.333333,290271.666667,133.333333,290136.666667,00:04:50.17200,249.58,127.75,-1000.0,-1000.0,,,,,,,,
575,BDL079_Daisy_Walk_RouteP1.mov,575,fixation,8772,292675.0,292975.0,300.0,292740.0,00:04:52.77500,237.22,151.11,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_vertical sky,pavement: 0.13703636031427005 plant_vertical: 0.8339119312991047 background: 0.02905170838662525,pavement: 0.14113662024840046 plant_vertical: 0.8588633797515995,0.979501953125,person:0.056276041666666665 pavement:0.07882161458333334 sky:0.022994791666666667 plant_vertical:0.31708984375 building:0.043056640625 plant_horizontal:0.5177994791666667
576,BDL079_Daisy_Walk_RouteP1.mov,576,fixation,8817,294210.0,294443.333333,233.333333,294241.666667,00:04:54.27700,323.44,126.82,-1000.0,-1000.0,,,,building pavement person person person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,person: 0.3106820672793188 plant_vertical: 0.3306635190961976 building: 0.33850434196104884 plant_vertical: 0.006154624399291797 background: 0.01399544726414299,person: 0.31509191962377087 plant_vertical: 0.3353569901667379 building: 0.3433091064557503 plant_vertical: 0.006241983753740915,0.9916471354166667,person:0.093251953125 pavement:0.10971028645833333 plant_horizontal:0.33227864583333333 plant_vertical:0.3659212239583333 sky:0.013014322916666666 building:0.09247721354166667
577,BDL079_Daisy_Walk_RouteP1.mov,577,fixation,8824,294443.333333,294643.333333,200.0,294475.0,00:04:54.51000,273.47,135.89,-1000.0,-1000.0,,,,,,,,
578,BDL079_Daisy_Walk_RouteP1.mov,578,fixation,8836,294878.333333,295011.666667,133.333333,294876.666667,00:04:54.91200,114.12,203.46,-1000.0,-1000.0,,,,,,,,
579,BDL079_Daisy_Walk_RouteP1.mov,579,fixation,8847,295011.666667,295611.666667,600.0,295243.333333,00:04:55.27800,127.73,183.53,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_vertical plant_vertical,plant_horizontal: 0.7591066205796331 plant_vertical: 0.24089337942036693 background: 0.0,plant_horizontal: 0.7591066205796331 plant_vertical: 0.24089337942036693,0.9953385416666667,building:0.045602213541666665 plant_horizontal:0.7001790364583333 plant_vertical:0.1724609375 person:0.031451822916666664 pavement:0.06001302083333333
580,BDL079_Daisy_Walk_RouteP1.mov,580,fixation,8865,295611.666667,296213.333333,601.666667,295843.333333,00:04:55.87800,105.64,129.41,-1000.0,-1000.0,,,,,,,,
581,BDL079_Daisy_Walk_RouteP1.mov,581,fixation,8880,296380.0,296480.0,100.0,296345.0,00:04:56.38000,64.02,104.83,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.87525390625,plant_horizontal:0.87525390625
582,BDL079_Daisy_Walk_RouteP1.mov,582,fixation,8910,297381.666667,297481.666667,100.0,297346.666667,00:04:57.38200,244.09,208.5,-1000.0,-1000.0,,,,pavement person plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.986875,plant_horizontal:0.898642578125 pavement:0.08319986979166667 person:0.005078125
583,BDL079_Daisy_Walk_RouteP1.mov,583,fixation,8925,297515.0,298348.333333,833.333333,297846.666667,00:04:57.88200,249.31,206.95,-1000.0,-1000.0,,,,,,,,
584,BDL079_Daisy_Walk_RouteP1.mov,584,fixation,8941,298381.666667,298515.0,133.333333,298380.0,00:04:58.41500,249.96,206.74,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,pavement: 0.9786414886790723 plant_horizontal: 0.017966816390136583 background: 0.00339169493079109,pavement: 0.9819720382634289 plant_horizontal: 0.018027961736571008,0.9760709635416667,person:0.035374348958333336 pavement:0.31269205729166666 plant_horizontal:0.29669921875 sky:0.007835286458333333 plant_vertical:0.33445638020833335
585,BDL079_Daisy_Walk_RouteP1.mov,585,fixation,8954,298650.0,299116.666667,466.666667,298815.0,00:04:58.85000,249.65,206.8,-1000.0,-1000.0,,,,,,,,
586,BDL079_Daisy_Walk_RouteP1.mov,586,fixation,9029,301253.333333,301553.333333,300.0,301318.333333,00:05:01.35300,197.64,216.96,-1000.0,-1000.0,,,,,,,,
587,BDL079_Daisy_Walk_RouteP1.mov,587,fixation,9042,301753.333333,301886.666667,133.333333,301751.666667,00:05:01.78700,243.0,208.08,-1000.0,-1000.0,,,,,,,,
588,BDL079_Daisy_Walk_RouteP1.mov,588,fixation,9070,302688.333333,302855.0,166.666667,302686.666667,00:05:02.72200,248.98,206.96,-1000.0,-1000.0,,,,,,,,
589,BDL079_Daisy_Walk_RouteP1.mov,589,fixation,9083,303088.333333,303288.333333,200.0,303120.0,00:05:03.15500,246.48,207.1,-1000.0,-1000.0,,,,,,,,
590,BDL079_Daisy_Walk_RouteP1.mov,590,fixation,9136,304490.0,305425.0,935.0,304888.333333,00:05:04.92300,149.12,204.58,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical sky sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.9632747395833333,pavement:0.23828776041666666 sky:0.06640299479166667 plant_horizontal:0.17212565104166666 building:0.04712239583333333 plant_vertical:0.43939778645833333
591,BDL079_Daisy_Walk_RouteP1.mov,591,fixation,9154,305425.0,305725.0,300.0,305490.0,00:05:05.52500,165.08,223.5,-1000.0,-1000.0,,,,,,,,
592,BDL079_Daisy_Walk_RouteP1.mov,592,fixation,9163,305725.0,305991.666667,266.666667,305790.0,00:05:05.82500,156.7,211.26,-1000.0,-1000.0,,,,,,,,
593,BDL079_Daisy_Walk_RouteP1.mov,593,fixation,9171,305991.666667,306291.666667,300.0,306056.666667,00:05:06.09200,133.74,215.02,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 0.9710237659963437 building: 0.028244972577696526 background: 0.0007312614259597807,plant_vertical: 0.9717343578485181 building: 0.028265642151481887,0.9953483072916667,pavement:0.23739908854166666 plant_horizontal:0.11641927083333332 plant_vertical:0.5404231770833333 building:0.061865234375 sky:0.047197265625
594,BDL079_Daisy_Walk_RouteP1.mov,594,fixation,9179,306291.666667,306526.666667,235.0,306323.333333,00:05:06.35800,152.44,212.62,-1000.0,-1000.0,,,,,,,,
595,BDL079_Daisy_Walk_RouteP1.mov,595,fixation,9187,306526.666667,306793.333333,266.666667,306591.666667,00:05:06.62700,128.77,192.03,-1000.0,-1000.0,,,,,,,,
596,BDL079_Daisy_Walk_RouteP1.mov,596,fixation,9198,306793.333333,307293.333333,500.0,306958.333333,00:05:06.99300,157.79,210.45,-1000.0,-1000.0,,,,,,,,
597,BDL079_Daisy_Walk_RouteP1.mov,597,fixation,9210,307293.333333,307593.333333,300.0,307358.333333,00:05:07.39300,146.83,210.39,-1000.0,-1000.0,,,,,,,,
598,BDL079_Daisy_Walk_RouteP1.mov,598,fixation,9276,307593.333333,311700.0,4106.666667,309561.666667,00:05:09.59700,157.32,197.58,-1000.0,-1000.0,,,,,,,,
599,BDL079_Daisy_Walk_RouteP1.mov,599,fixation,9446,314436.666667,316205.0,1768.3333329999998,315235.0,00:05:15.27000,180.66,206.36,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical plant_vertical sky,person: 0.24343129176966036 plant_vertical: 0.6523848759498306 sky: 0.07616955048979218 background: 0.028014281790716838,person: 0.2504473956861637 plant_vertical: 0.6711877178110577 sky: 0.07836488650277856,0.943544921875,person:0.05390950520833333 pavement:0.11888346354166666 plant_horizontal:0.28424153645833333 plant_vertical:0.34703125 building:0.048251953125 sky:0.10984049479166667
600,BDL079_Daisy_Walk_RouteP1.mov,600,fixation,9479,316338.333333,316505.0,166.666667,316336.666667,00:05:16.37200,93.94,170.27,-1000.0,-1000.0,,,,building building pavement person person plant_horizontal plant_vertical plant_vertical plant_vertical sky,person: 0.18755156292969108 building: 0.7802731689430745 background: 0.0321752681272344,person: 0.19378670202689904 building: 0.8062132979731009,0.9722819010416667,sky:0.10184895833333334 person:0.18093424479166664 plant_horizontal:0.15836588541666666 building:0.12686848958333333 plant_vertical:0.2803580729166667 pavement:0.18322265625
601,BDL079_Daisy_Walk_RouteP1.mov,601,fixation,9486,316505.0,316771.666667,266.666667,316570.0,00:05:16.60500,108.83,147.65,-1000.0,-1000.0,,,,,,,,
602,BDL079_Daisy_Walk_RouteP1.mov,602,fixation,9494,316873.333333,316973.333333,100.0,316838.333333,00:05:16.87300,313.92,192.46,-1000.0,-1000.0,,,,,,,,
